,order_time,price,volume,amount,commision,total,total volume,total value,cash,credit,market value,lever,back
23,20130923,13.167377749999998,4100,53986.24877499999,55.06597375049999,54041.31474875049,8300,109289.23532499999,0.0,26770.925837790102,82518.30948720989,0.3244240702960538,0.33798611823495095
24,20130930,13.480244799999998,4000,53920.979199999994,54.999398784,53975.97859878399,12300,165807.01103999998,0.0,80787.08492639326,85019.92611360672,0.950213539570037,0.3179165731385909
25,20131008,13.843038,3900,53987.8482,55.067605164,54042.915805164,16200,224257.2156,0.0,134854.23685703517,89402.97874296483,1.5083863955444206,0.28275296274505024
26,20131023,12.9930526,-16200,-210487.45212,425.1846532824,-210062.2674667176,0,0.0,74762.34349844558,0.0,74762.34349844558,0.0,0.4002093652084654
27,20140109,13.937816,3800,52963.7008,54.022974816,53017.723774816,3800,52963.7008,21950.49396878411,0.0,74914.1947687841,0.0,0.39899111862110237
28,20140122,14.250324250000002,3700,52726.199725000006,53.78072371950001,52779.98044871951,7500,106877.43187500001,0.0,30819.60678187447,76057.82509312555,0.4052128330535195,0.3898161954431275
29,20140123,14.571241100000002,3600,52456.46796000001,53.505597319200014,52509.97355731921,11100,161740.77621,0.0,83338.82622122824,78401.94998877177,1.062968793928767,0.3710101482621758
30,20140127,14.893791700000001,3500,52128.270950000006,53.17083636900001,52181.441786369,14600,217449.35882000002,0.0,135570.27880382433,81879.08001617569,1.655737689981881,0.3431144198941549
31,20140226,14.044708700000003,-14600,-205052.74702000004,414.2065489804001,-204638.54047101963,0,0.0,68375.19137339739,0.0,68375.19137339739,0.0,0.45145112474042015
32,20140627,13.635821000000002,3900,53179.70190000001,54.243295938,53233.94519593801,3900,53179.70190000001,15425.585709683699,0.0,68605.2876096837,0.0,0.4496051477262275
33,20140710,13.134647450000001,-3900,-51225.125055000004,103.47475261110002,-51121.6503023889,0,0.0,66554.17891410667,0.0,66554.17891410667,0.0,0.4660604342913438
