,order_time,price,volume,amount,commision,total,total volume,total value,cash,credit,market value,lever,back
25,20140822,14.095674000000002,9000,126861.06600000002,129.39828732,126990.46428732002,18100,255131.69940000004,0.0,133254.23763241738,121877.46176758266,1.0933460190246655,0.25216620514632326
26,20140826,13.477983000000002,-18100,-243951.49230000004,492.78201444600006,-243458.71028555403,0,0.0,110124.50811767581,0.0,110124.50811767581,0.0,0.32428172019955026
27,20140903,14.101510000000001,8400,118452.68400000001,120.82173768000001,118573.50573768001,8400,118452.68400000001,0.0,8415.956137624453,110036.72786237556,0.07648315522568433,0.3248203353010003
28,20140904,14.313833,8300,118804.81390000001,121.18091017800002,118925.994810178,16700,239041.0111,0.0,127344.47573464374,111696.53536535626,1.1400933369876112,0.3146358424039647
29,20140911,14.5388525,8100,117764.70525000001,120.11999935500002,117884.82524935501,24800,360563.542,0.0,245382.18313465145,115181.35886534856,2.130398404324372,0.2932531458446598
30,20141009,14.77374,8000,118189.92,120.55371840000001,118310.4737184,32800,484578.672,0.0,364799.19855602283,119779.47344397719,3.0455902674062543,0.26503935287065417
31,20141017,14.174809499999999,-32800,-464933.75159999996,939.166178232,-463994.58542176796,0,0.0,98538.25563239038,0.0,98538.25563239038,0.0,0.39537436553808714
32,20141127,14.85728,6800,101029.504,103.05009408000001,101132.55409408,6800,101029.504,0.0,2451.317929670913,98578.18607032909,0.024866738042045713,0.39512935443840724
33,20141203,15.0893185,6700,101098.43394999999,103.120402629,101201.554352629,13500,203705.79974999998,0.0,103655.81518779196,100049.98456220802,1.0360402916738278,0.386098475098791
34,20141204,15.351532,6600,101320.1112,103.346513424,101423.457713424,20100,308565.7932,0.0,205110.36964577227,103455.42355422775,1.9825965870050353,0.365202877770047
35,20141212,15.6999695,6400,100479.8048,102.48940089599999,100582.294200896,26500,416049.19175,0.0,306062.1395218142,109987.05222818581,2.7827106311280994,0.32512514242029134
36,20141222,14.820573999999999,-26500,-392745.21099999995,793.34532622,-391951.86567378,0,0.0,85338.40095162753,0.0,85338.40095162753,0.0,0.4763679903992307
37,20150119,16.13533,3000,48405.99,49.37410979999999,48455.3641098,3000,48405.99,36959.8740533287,0.0,85365.8640533287,0.0,0.4761994782291725
38,20150120,16.6131395,2900,48178.10455,49.141666641,48227.246216641,5900,98017.52304999999,0.0,11265.524169609627,86751.99888039037,0.12985895789147187,0.46769422670139504
39,20150127,17.087294,2800,47844.4232,48.801311664,47893.224511664,8700,148659.4578,0.0,59175.657109541935,89483.80069045807,0.6613002202962085,0.4509320322416278
40,20150205,17.5621345,2800,49173.976599999995,50.15745613199999,49224.134056131996,11500,201964.54674999998,0.0,108524.17194353367,93440.37480646631,1.1614269759545477,0.42665469832867886
41,20150409,22.505916,-11500,-258818.03399999999,522.81242868,-258295.22157132,0,0.0,148494.0524879007,0.0,148494.0524879007,0.0,0.1429893763479434
42,20150413,24.717620000000004,3300,81568.14600000001,83.19950892000001,81651.34550892001,3300,81568.14600000001,66857.55675546465,0.0,148425.70275546465,0.0,0.14338384633404777
43,20150422,25.530678,3200,81698.16960000001,83.33213299200001,81781.50173299201,6500,165949.407,0.0,14900.54132234864,151048.86567765137,0.09864715802730631,0.12824466429800385
44,20150423,26.309102000000003,3100,81558.21620000001,83.18938052400001,81641.405580524,9600,252567.37920000002,0.0,96546.41706526934,156020.96213473068,0.618804138522729,0.09954897302857124
45,20150427,27.19651,3000,81589.53,83.2213206,81672.7513206,12600,342676.026,0.0,178277.10492528602,164398.921074714,1.0844177307238219,0.051196869386767485
46,20150619,32.417183,-12600,-408456.50580000004,825.0821417160001,-407631.42365828407,0,0.0,227310.63943107869,0.0,227310.63943107869,0.0,0.2622754745673309
47,20151109,25.96585,3800,98670.23,100.6436346,98770.8736346,3800,98670.23,129599.19504842491,0.0,228269.42504842492,0.0,0.2591637871147826
48,20151110,26.928769500000005,3700,99636.44715000002,101.62917609300003,99738.07632609303,7500,201965.77125000005,29867.598682084325,0.0,231833.36993208437,0.0,0.24759719456748108
49,20151130,23.975098500000005,-7500,-179813.23875000005,363.2227422750001,-179450.01600772506,0,0.0,209338.52880512475,0.0,209338.52880512475,0.0,0.3206029985923351
50,20160406,21.90823,5200,113922.796,116.20125192,114038.99725192001,5200,113922.796,96191.09123419515,0.0,210113.88723419514,0.0,0.3180866142710478
51,20160420,20.396779,-5200,-106063.2508,214.24776661599998,-105849.003033384,0,0.0,202088.2006361371,0.0,202088.2006361371,0.0,0.34413355097248133
52,20160713,21.45944,6400,137340.416,140.08722432000002,137480.50322432,6400,137340.416,65184.45585518857,0.0,202524.87185518857,0.0,0.34271635788089916
53,20160727,20.58279,-6400,-131729.856,266.09430912000005,-131463.76169088,0,0.0,196680.81710822537,0.0,196680.81710822537,0.0,0.3616829250666519
54,20170828,16.392092,13000,213097.19600000003,217.35913992000002,213314.55513992003,13000,213097.19600000003,0.0,14010.441827811213,199086.7541721888,0.07037355089778437,0.3538745849767395
55,20170904,16.6413916,12800,213009.81248,217.2700087296,213227.0824887296,25800,429347.90327999997,0.0,227258.55259246356,202089.3506875364,1.1245449194591302,0.34412981854216085
56,20170906,16.893511999999998,12600,212858.25119999997,217.11541622399997,213075.36661622397,38400,648710.8607999999,0.0,440470.29479351273,208240.56600648718,2.115199277645985,0.32416637814462934
57,20170907,17.149623499999997,12400,212655.33139999997,216.90843802799998,212872.23983802798,50800,871200.8737999998,0.0,653474.6757199788,217726.19808002107,3.0013598798974424,0.2933812664692981
58,20170922,16.45415855,-50800,-835871.25434,1688.4599337667998,-834182.7944062332,0,0.0,178548.41464375658,0.0,178548.41464375658,0.0,0.4205306676823698
59,20180309,16.0875,7400,119047.49999999999,121.42844999999998,119168.92844999999,7400,119047.49999999999,60355.207085126065,0.0,179402.70708512605,0.0,0.4177581072449553
60,20180312,16.481133,7200,118664.1576,121.03744075200001,118785.195040752,14600,240624.5418,0.0,58426.97019527168,182197.57160472832,0.32067919281617585,0.4086875238946439
61,20180323,15.282954,-14600,-223131.12840000002,450.7248793680001,-222680.403520632,0,0.0,164095.49106987767,0.0,164095.49106987767,0.0,0.4674368583091719
62,20180402,16.810356,6400,107586.2784,109.738003968,107696.016403968,6400,107586.2784,56448.70946722191,0.0,164034.9878672219,0.0,0.46763321821814097
63,20180417,15.59239335,-6400,-99791.31744,201.5784612288,-99589.7389787712,0,0.0,156063.85544623004,0.0,156063.85544623004,0.0,0.493503102255048
