,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603260.SH,20181228,43.83,44.33,43.58,43.8,43.9,-0.1,-0.2278,9211.31,40338.743
1,603260.SH,20181227,45.2,45.44,43.87,43.9,44.51,-0.61,-1.3705,11593.67,51736.646
2,603260.SH,20181226,44.5,44.85,44.11,44.51,44.65,-0.14,-0.3135,7246.04,32201.51
3,603260.SH,20181225,44.88,45.0,43.78,44.65,45.3,-0.65,-1.4349,13767.53,60949.018
4,603260.SH,20181224,44.68,45.33,44.51,45.3,44.92,0.38,0.8459,11995.61,54071.827
5,603260.SH,20181221,44.65,45.22,44.51,44.92,44.92,0.0,0.0,8867.9,39871.297
6,603260.SH,20181220,44.7,44.94,44.18,44.92,44.62,0.3,0.6723,9052.32,40424.716
7,603260.SH,20181219,45.17,45.42,44.61,44.62,45.24,-0.62,-1.3705,7314.67,32923.961
8,603260.SH,20181218,45.31,45.83,44.82,45.24,45.45,-0.21,-0.462,9811.68,44381.378
9,603260.SH,20181217,46.2,46.27,44.71,45.45,46.27,-0.82,-1.7722,12030.93,54604.979
10,603260.SH,20181214,46.5,47.0,46.15,46.27,46.81,-0.54,-1.1536,12048.17,56038.017
11,603260.SH,20181213,46.35,47.15,45.97,46.81,46.36,0.45,0.9707,15906.79,74327.128
12,603260.SH,20181212,46.6,47.06,46.18,46.36,46.5,-0.14,-0.3011,9569.87,44533.478
13,603260.SH,20181211,46.3,47.16,46.18,46.5,46.15,0.35,0.7584,10376.92,48348.789
14,603260.SH,20181210,45.92,47.1,45.75,46.15,46.4,-0.25,-0.5388,11334.25,52805.275
15,603260.SH,20181207,46.8,47.26,46.12,46.4,46.67,-0.27,-0.5785,10128.31,47063.209
16,603260.SH,20181206,46.75,47.37,46.21,46.67,46.89,-0.22,-0.4692,17681.27,82962.26
17,603260.SH,20181205,45.9,47.29,45.72,46.89,46.76,0.13,0.278,19443.3,90757.515
18,603260.SH,20181204,47.05,47.1,46.32,46.76,47.02,-0.26,-0.553,14637.01,68294.119
19,603260.SH,20181203,46.66,47.37,46.22,47.02,45.6,1.42,3.114,23921.3,112351.73
20,603260.SH,20181130,44.98,45.7,44.82,45.6,45.01,0.59,1.3108,13010.99,59033.249
21,603260.SH,20181129,46.61,46.79,45.01,45.01,46.45,-1.44,-3.1001,16875.54,77412.023
22,603260.SH,20181128,44.9,46.9,44.85,46.45,44.94,1.51,3.36,23015.64,106117.23
23,603260.SH,20181127,47.5,47.5,44.81,44.94,43.61,1.33,3.0498,22228.89,101208.728
24,603260.SH,20181126,44.7,44.7,42.61,43.61,44.61,-1.0,-2.2416,22075.53,96061.544
25,603260.SH,20181123,46.46,46.73,44.31,44.61,46.49,-1.88,-4.0439,24329.62,110228.028
26,603260.SH,20181122,46.4,46.94,46.1,46.49,46.13,0.36,0.7804,17927.16,83422.723
27,603260.SH,20181121,46.1,46.44,45.39,46.13,46.7,-0.57,-1.2206,23361.73,107258.821
28,603260.SH,20181120,46.03,47.56,46.03,46.7,50.35,-3.65,-7.2493,58116.93,271871.22
29,603260.SH,20181119,50.3,50.62,49.7,50.35,50.62,-0.27,-0.5334,27234.9,136137.215
30,603260.SH,20181116,51.56,51.58,50.12,50.62,51.04,-0.42,-0.8229,35386.2,178977.837
31,603260.SH,20181115,49.24,51.36,49.24,51.04,49.23,1.81,3.6766,43163.8,217548.241
32,603260.SH,20181114,49.7,50.18,49.09,49.23,49.35,-0.12,-0.2432,27566.05,136950.66
33,603260.SH,20181113,48.01,49.58,47.87,49.35,48.87,0.48,0.9822,29155.4,142099.807
34,603260.SH,20181112,47.3,48.87,47.1,48.87,47.63,1.24,2.6034,21283.82,102300.739
35,603260.SH,20181109,48.0,48.3,47.5,47.63,48.18,-0.55,-1.1416,15929.0,76137.588
36,603260.SH,20181108,49.6,50.0,48.05,48.18,49.35,-1.17,-2.3708,22703.76,110742.171
37,603260.SH,20181107,48.9,50.58,48.73,49.35,48.69,0.66,1.3555,33933.84,168977.554
38,603260.SH,20181106,49.22,49.64,47.48,48.69,49.75,-1.06,-2.1307,29355.34,142055.063
39,603260.SH,20181105,50.35,50.35,49.09,49.75,50.54,-0.79,-1.5631,30337.7,150809.187
40,603260.SH,20181102,50.59,50.72,48.9,50.54,49.35,1.19,2.4113,38893.93,193948.238
41,603260.SH,20181101,49.4,50.18,48.67,49.35,49.22,0.13,0.2641,33083.16,164185.017
42,603260.SH,20181031,47.19,49.88,46.8,49.22,46.6,2.62,5.6223,34704.86,169067.956
43,603260.SH,20181030,45.83,46.98,45.23,46.6,45.79,0.81,1.7689,19968.8,92517.086
44,603260.SH,20181029,47.31,47.75,45.05,45.79,47.25,-1.46,-3.0899,22642.82,104076.275
45,603260.SH,20181026,46.8,48.78,46.75,47.25,46.8,0.45,0.9615,22464.44,107410.394
46,603260.SH,20181025,46.0,47.23,44.7,46.8,48.21,-1.41,-2.9247,22427.99,103939.133
47,603260.SH,20181024,48.53,49.4,47.73,48.21,49.58,-1.37,-2.7632,30506.27,148065.881
48,603260.SH,20181023,48.99,50.63,48.58,49.58,49.47,0.11,0.2224,38530.81,191304.159
49,603260.SH,20181022,48.0,50.85,47.8,49.47,48.13,1.34,2.7841,54672.68,270631.26
50,603260.SH,20181019,43.9,48.13,43.9,48.13,43.75,4.38,10.0114,46125.99,214943.601
51,603260.SH,20181018,46.39,46.39,42.5,43.75,46.39,-2.64,-5.6909,26621.06,117702.213
52,603260.SH,20181017,47.11,47.38,44.8,46.39,46.08,0.31,0.6727,21105.66,97477.646
53,603260.SH,20181016,46.58,47.89,45.8,46.08,46.8,-0.72,-1.5385,19206.97,90113.236
54,603260.SH,20181015,46.61,47.96,46.57,46.8,46.81,-0.01,-0.0214,20099.75,94998.469
55,603260.SH,20181012,46.6,47.52,44.26,46.81,47.09,-0.28,-0.5946,31741.57,145799.253
56,603260.SH,20181011,50.2,50.69,47.09,47.09,52.32,-5.23,-9.9962,35787.35,174001.795
57,603260.SH,20181010,52.22,52.6,51.49,52.32,51.9,0.42,0.8092,13868.24,72345.905
58,603260.SH,20181009,51.55,52.51,51.42,51.9,51.1,0.8,1.5656,17384.96,90153.921
59,603260.SH,20181008,54.22,54.5,50.7,51.1,55.25,-4.15,-7.5113,31240.18,163495.421
60,603260.SH,20180928,53.5,55.25,53.5,55.25,53.26,1.99,3.7364,28336.46,154941.981
61,603260.SH,20180927,54.97,54.97,53.18,53.26,54.55,-1.29,-2.3648,18400.45,99379.571
62,603260.SH,20180926,54.2,54.97,53.3,54.55,54.26,0.29,0.5345,20751.64,112591.176
63,603260.SH,20180925,54.6,54.85,54.05,54.26,54.93,-0.67,-1.2197,12834.3,69749.256
64,603260.SH,20180921,54.01,55.11,53.52,54.93,53.98,0.95,1.7599,21159.03,115345.207
65,603260.SH,20180920,53.85,55.21,53.85,53.98,53.8,0.18,0.3346,19341.68,105343.461
66,603260.SH,20180919,52.77,54.5,52.67,53.8,52.9,0.9,1.7013,23288.64,124963.718
67,603260.SH,20180918,50.31,52.93,50.31,52.9,51.12,1.78,3.482,25638.43,133636.428
68,603260.SH,20180917,53.28,53.28,50.21,51.12,53.41,-2.29,-4.2876,24732.88,127613.659
69,603260.SH,20180914,54.89,54.95,53.36,53.41,54.62,-1.21,-2.2153,15066.78,81422.291
70,603260.SH,20180913,54.62,54.94,53.73,54.62,53.92,0.7,1.2982,16315.96,88599.476
71,603260.SH,20180912,53.99,54.7,53.6,53.92,53.84,0.08,0.1486,15157.93,82038.057
72,603260.SH,20180911,53.46,54.22,53.1,53.84,53.57,0.27,0.504,17091.37,91830.686
73,603260.SH,20180910,56.16,56.82,53.57,53.57,56.62,-3.05,-5.3868,33099.8,180715.103
74,603260.SH,20180907,58.1,58.8,56.2,56.62,57.94,-1.32,-2.2782,23507.95,134885.521
75,603260.SH,20180906,57.68,58.66,57.68,57.94,58.08,-0.14,-0.241,16096.51,93606.948
76,603260.SH,20180905,59.9,59.9,58.0,58.08,59.93,-1.85,-3.0869,23741.67,139801.14
77,603260.SH,20180904,60.11,60.4,59.32,59.93,59.58,0.35,0.5874,30537.91,183059.497
78,603260.SH,20180903,58.23,59.88,57.0,59.58,58.6,0.98,1.6724,29910.91,173803.856
79,603260.SH,20180831,59.78,59.96,58.56,58.6,60.27,-1.67,-2.7709,31262.05,184355.256
80,603260.SH,20180830,58.85,61.2,58.7,60.27,58.45,1.82,3.1138,49196.65,296565.645
81,603260.SH,20180829,59.95,60.2,58.4,58.45,59.95,-1.5,-2.5021,20717.48,122097.106
82,603260.SH,20180828,60.34,60.97,59.65,59.95,60.03,-0.08,-0.1333,21623.63,130374.959
83,603260.SH,20180827,58.95,60.29,58.61,60.03,58.6,1.43,2.4403,23879.33,142515.398
84,603260.SH,20180824,59.38,59.4,58.51,58.6,59.57,-0.97,-1.6283,18031.03,106158.31
85,603260.SH,20180823,58.17,59.87,58.17,59.57,58.5,1.07,1.8291,24135.54,143224.21
86,603260.SH,20180822,58.91,59.55,58.22,58.5,58.99,-0.49,-0.8306,20771.25,122207.491
87,603260.SH,20180821,58.18,59.38,57.84,58.99,58.28,0.71,1.2183,25871.87,152053.835
88,603260.SH,20180820,56.99,58.55,55.65,58.28,57.51,0.77,1.3389,27314.69,156755.128
89,603260.SH,20180817,61.78,62.18,57.0,57.51,61.5,-3.99,-6.4878,50594.17,299981.056
90,603260.SH,20180816,59.5,61.58,59.03,61.5,61.08,0.42,0.6876,30145.54,182718.614
91,603260.SH,20180815,60.78,61.88,60.31,61.08,60.72,0.36,0.5929,26388.86,161456.112
