,order_time,price,volume,amount,commision,total,total volume,total value,cash,credit,market value,lever,back
26,20120224,26.30664,9200,242021.08800000002,246.86150976000002,242267.94950976002,9200,242021.08800000002,7924.739563294424,0.0,249945.82756329444,0.0,0.32243345303822857
27,20120227,26.7389715,9100,243324.64065000002,248.19113346300003,243572.831783463,18300,489323.17845,0.0,235647.69598319044,253675.48246680957,0.92893366631922,0.31232290460871404
28,20120307,25.964789999999997,-18300,-475155.65699999995,959.8144271399999,-474195.84257285995,0,0.0,238052.84083120557,0.0,238052.84083120557,0.0,0.35467359895978035
29,20120314,26.94612,10500,282934.26,288.5929452,283222.8529452,10500,282934.26,0.0,45110.4929521679,237823.7670478321,0.18968033982530894,0.3552945844505684
30,20120315,26.02661,-10500,-273279.405,552.0243981000001,-272727.38060190005,0,0.0,227603.3545018465,0.0,227603.3545018465,0.0,0.3830006266150634
31,20120504,27.057540000000003,9300,251635.12200000003,256.66782444,251891.78982444003,9300,251635.12200000003,0.0,23935.385406285903,227699.73659371413,0.10511819541097643,0.38273934887415306
32,20120511,26.370649000000004,-9300,-245247.03570000004,495.39901211400013,-244751.63668788603,0,0.0,220780.3266551803,0.0,220780.3266551803,0.0,0.40149685622993425
33,20121214,23.47895,11400,267660.03,273.0132306,267933.0432306,11400,267660.03,0.0,45501.80239464631,222158.22760535372,0.20481709313722385,0.39776156847591926
34,20121217,23.791012000000002,11200,266459.33440000005,271.78852108800004,266731.12292108807,22600,537676.8712,0.0,312246.57585645275,225430.2953435473,1.3851136351509485,0.3888914718617582
35,20121225,24.1444915,11000,265589.4065,270.90119463,265860.30769463,33600,811254.9144,0.0,578669.3490891529,232585.56531084713,2.4879847909554056,0.3694945824974223
36,20121226,24.5362145,10900,267444.73805,272.793632811,267717.531682811,44500,1091861.54525,0.0,846560.4815766906,245301.0636733094,3.4511080747050293,0.3350247279599631
37,20130313,25.28694,-44500,-1125268.83,2273.0430366000005,-1122995.7869634,0,0.0,264416.0688725795,0.0,264416.0688725795,0.0,0.30745989876442736
38,20130529,26.58969,11100,295145.559,301.04847018,295446.60747018,11100,295145.559,0.0,30368.688003006508,264776.8709969935,0.1146953957445601,0.30651491103795114
39,20130604,25.9191165,-11100,-287702.19315,581.158430163,-287121.034719837,0,0.0,256715.8878888553,0.0,256715.8878888553,0.0,0.32762767502983425
40,20130909,24.23081,9900,239885.01900000003,244.68271938000004,240129.70171938004,9900,239885.01900000003,17434.726708031056,0.0,257319.74570803109,0.0,0.3260460928022223
41,20130910,24.6449895,9700,239056.39815000002,243.83752611300002,239300.23567611302,19600,483041.7942,0.0,221864.63723174657,261177.15696825343,0.8494794866716259,0.3159430306242993
42,20130912,25.067593500000005,9600,240648.89760000005,245.46187555200007,240894.35947555205,29200,731973.7302000001,0.0,462892.135457455,269081.5947425451,1.7202668056889812,0.2952402792379749
43,20130917,24.362916000000002,-29200,-711397.1472,1437.0222373440001,-709960.1249626561,0,0.0,246651.26158991473,0.0,246651.26158991473,0.0,0.35398824133613305
44,20140722,21.96343,22300,489784.489,499.58017878,490284.06917878,22300,489784.489,0.0,241116.61209745184,248667.87690254816,0.9696331311500455,0.3487064633461676
45,20140724,22.1414145,22200,491539.4019,501.370189938,492040.772089938,44500,985292.94525,0.0,733302.0758551434,251990.86939485662,2.91003431043407,0.3400031134822933
46,20140725,22.43067,21900,491231.673,501.05630646,491732.72930646,66400,1489396.488,0.0,1225254.7957843598,264141.6922156401,4.638627039551507,0.3081785269422975
47,20140728,22.72383,21600,490834.728,500.65142256,491335.37942256,88000,1999697.04,0.0,1716957.751645655,282739.28835434513,6.072582843505868,0.2594690019593674
48,20141027,23.741079999999997,-88000,-2089215.0399999998,4220.2143808,-2084994.8256191998,0,0.0,337381.01404705225,0.0,337381.01404705225,0.0,0.23804906483637478
49,20141031,24.88113,18900,470253.35699999996,479.65842413999997,470733.01542414,18900,470253.35699999996,0.0,133284.52011339425,336968.8368866057,0.39553960343889655,0.2389799375286109
50,20141103,25.166501,18700,470613.5687,480.02584007400003,471093.594540074,37600,946260.4376000001,0.0,604418.1000095023,341842.3375904978,1.7681194911952396,0.22797348409986729
51,20141110,25.4651395,18400,468558.5668,477.92973813599997,469036.496538136,56000,1426047.812,0.0,1074361.7678371598,351686.0441628401,3.0548888295939927,0.20574217553184415
52,20141111,25.784380000000002,18200,469275.716,478.6612303200001,469754.37723032,74200,1913200.9960000003,0.0,1544438.453597831,368762.5424021692,4.18816521747884,0.1671761233207314
53,20150305,34.7961205,-74200,-2581872.1411,5215.381725022,-2576656.759374978,0,0.0,997079.886015614,0.0,997079.886015614,0.0,0.126196653419949
54,20150316,36.897529999999996,27600,1018371.8279999999,1038.73926456,1019410.5672645599,27600,1018371.8279999999,0.0,21981.650937783183,996390.1770622167,0.022061288282261542,0.12680108843072146
55,20150317,37.474199,27200,1019298.2128,1039.684177056,1020337.8969770559,54800,2053586.1051999999,0.0,1042326.1424101205,1011259.9627898794,1.030720270517321,0.11376976695488483
56,20150318,38.0542135,26800,1019852.9218000001,1040.249980236,1020893.1717802362,81600,3105223.8216000004,0.0,2063532.0120330798,1041691.8095669206,1.9809429171675885,0.087100439923677
57,20150320,38.623295000000006,26400,1019654.9880000001,1040.04808776,1020695.0360877601,108000,4171315.860000001,0.0,3085465.353045941,1085850.50695406,2.841519466340757,0.048401416807595465
58,20150623,46.346909,-108000,-5005466.171999999,10111.041667439998,-4995355.130332559,0,0.0,1850085.5288112941,0.0,1850085.5288112941,0.0,0.30085242442468085
