,order_time,code,price,volume,amount,commision,total,total volume,total value,cash,credit,market value,lever,back
25,20080215,000063.sz,75.5,-27100,-2046050.0,4133.021,-2041916.979,0,0.0,0.0,7335.44527004729,9958477.554729953,0.0007366030831252104,0.14135695850967522
26,20080218,600795.sh,19.9,100900,2007909.9999999998,2048.0681999999997,2009958.0681999999,100900,2007909.9999999998,0.0,2017295.7141036282,10043359.285896372,0.20085866259275062,0.1340382586968628
27,20080218,600383.sh,43.51,-45900,-1997109.0,4034.1601800000003,-1993074.83982,0,0.0,0.0,24220.874283628073,10069619.125716371,0.0024053416500899637,0.13177407437670208
28,20080219,600482.sh,49.8,41100,2046779.9999999998,2087.7155999999995,2048867.7155999998,41100,2046779.9999999998,0.0,2073095.856145913,10248275.143854087,0.20228729489070685,0.1163699379561246
29,20080220,600369.sh,18.67,-212300,-3963641.0000000005,8006.554820000001,-3955634.4451800003,0,0.0,1881916.6602772435,0.0,10124036.660277244,0.0,0.12708206828149737
30,20080221,600739.sh,54.6,37500,2047500.0,2088.45,2049588.45,37500,2047500.0,0.0,167577.69388974248,10250960.306110257,0.016347511734081634,0.11613841703599781
31,20080221,600048.sh,69.65,-29200,-2033780.0000000002,4108.2356,-2029671.7644000002,0,0.0,1862094.0705102577,0.0,10237216.070510257,0.0,0.11732347692027079
32,20080222,002001.sz,38.0,53700,2040600.0,2081.4120000000003,2042681.412,53700,2040600.0,0.0,180494.2367862165,10206380.763213784,0.017684450636680196,0.1199821686627408
33,20080226,600482.sh,40.6,-41100,-1668660.0,3370.6932,-1665289.3068,0,0.0,1484686.7572272304,0.0,9733678.75722723,0.0,0.16073963243250045
34,20080226,600739.sh,49.28,-37500,-1848000.0,3732.96,-1844267.04,0,0.0,3328953.7972272304,0.0,9799695.79722723,0.0,0.15504749006392482
35,20080227,600674.sh,35.7,53500,1909950.0000000002,1948.1490000000003,1911898.1490000002,53500,1909950.0000000002,1417222.0959170917,0.0,9548348.09591709,0.0,0.17671927207462323
36,20080227,600346.sh,13.58,140600,1909348.0,1947.53496,1911295.53496,140600,1909348.0,0.0,494073.4390429084,9546400.56095709,0.05175494532081254,0.1768871930577527
37,20080306,600795.sh,18.3,-100900,-1846470.0,3729.8694,-1842740.1306,0,0.0,1347776.6921008122,0.0,10442022.692100812,0.0,0.09966457479257096
38,20080307,600415.sh,115.26,17500,2017050.0,2057.391,2019107.391,17500,2017050.0,0.0,671263.3100645826,10119487.689935418,0.0663337246540854,0.12747429105937558
39,20080310,600346.sh,13.3,-140600,-1869980.0,3777.3596000000002,-1866202.6404,0,0.0,1194737.9513423978,0.0,9902118.951342398,0.0,0.14621632806299134
40,20080311,000627.sz,12.91,150000,1936500.0,1975.23,1938475.23,150000,1936500.0,0.0,743677.5417600349,9686288.458239965,0.07677631581655,0.1648257339712076
41,20080313,000627.sz,12.09,-150000,-1813500.0,3663.27,-1809836.73,0,0.0,1065712.9147839304,0.0,9585118.91478393,0.0,0.1735488067523494
42,20080314,600516.sh,18.7,98200,1836340.0,1873.0668,1838213.0668,98200,1836340.0,0.0,772446.8663703301,9188527.13362967,0.08406645103579256,0.20774387033800945
43,20080314,002001.sz,38.0,-53700,-2040600.0,4122.012000000001,-2036477.988,0,0.0,1264031.1216296698,0.0,9192460.12162967,0.0,0.20740475898691135
44,20080317,600188.sh,22.15,84300,1867244.9999999998,1904.5899,1869149.5898999998,84300,1867244.9999999998,0.0,605055.2667142483,9343871.733285751,0.06475423507354612,0.19434969850855743
45,20080319,600674.sh,30.3,-53500,-1621050.0,3274.5209999999997,-1617775.479,0,0.0,1012357.1246707492,0.0,8213039.1246707495,0.0,0.2918527099017436
46,20080319,600188.sh,19.25,-84300,-1622775.0,3278.0055,-1619496.9945,0,0.0,2631854.119170749,0.0,8256969.11917075,0.0,0.288064963844896
47,20080320,600340.sh,10.9,155700,1697130.0,1731.0726000000002,1698861.0726,155700,1697130.0,933124.639276708,0.0,8486399.639276708,0.0,0.2682829320522031
48,20080320,600383.sh,33.3,50900,1694969.9999999998,1728.8693999999998,1696698.8693999997,50900,1694969.9999999998,0.0,763574.2301232917,8484670.769876707,0.08999456205586955,0.26843199918337823
49,20080321,600516.sh,18.48,-98200,-1814736.0,3665.76672,-1811070.23328,0,0.0,1047266.9308876713,0.0,8963979.930887671,0.0,0.22710485117678825
50,20080324,600115.sh,13.08,137900,1803732.0,1839.80664,1805571.80664,137900,1803732.0,0.0,758252.5124057843,9023317.487594215,0.0840325649017974,0.22198862935622365
51,20080325,600383.sh,32.3,-50900,-1644069.9999999998,3321.0213999999996,-1640748.9785999998,0,0.0,882268.9904404938,0.0,8546809.990440493,0.0,0.2630742114043231
