,order_time,code,price,volume,amount,commision,total,total volume,total value,cash,credit,market value,lever,back
371,20120314,300059.sz,22.515454545454546,-3200,-72049.45454545454,145.5398981818182,-71903.91464727273,0,0.0,595997.4006662411,0.0,1555119.400666241,0.0,0.020534930815123587
372,20120314,002081.sz,43.6930909090909,1100,48062.39999999999,49.02364799999999,48111.42364799999,2200,96124.79999999997,547885.9770182411,0.0,1556382.7770182411,0.0,0.0197392150614083
373,20120315,600111.sh,54.71927272727273,600,32831.56363636364,33.488194909090915,32865.05183127273,600,32831.56363636364,515048.3194858194,0.0,1512531.883122183,0.0,0.04735794247572822
374,20120315,002456.sz,23.54581818181818,1300,30609.563636363633,31.221754909090908,30640.785391272722,1300,30609.563636363633,484407.53409454663,0.0,1512500.661367274,0.0,0.04737760695828752
375,20120315,000703.sz,42.33,-4000,-169320.0,342.02639999999997,-168977.9736,0,0.0,653385.5076945466,0.0,1508998.6349672738,0.0,0.04958329774234804
376,20120316,600739.sh,16.098909090909093,2700,43467.05454545455,44.33639563636364,43511.39094109091,2700,43467.05454545455,609906.7860288405,0.0,1504338.840574295,0.0,0.05251818868098013
377,20120316,300017.sz,16.740545454545455,2200,36829.2,37.565784,36866.765783999996,6600,110487.6,573040.0202448404,0.0,1507471.6747902948,0.0,0.05054502721131782
378,20120316,002456.sz,24.639454545454544,1300,32031.29090909091,32.67191672727273,32063.96282581818,2600,64062.58181818182,540976.0574190222,0.0,1507932.2937826584,0.0,0.05025491430228324
379,20120319,300017.sz,17.445818181818183,2200,38380.8,39.148416,38419.948416,8800,153523.2,502583.1578058932,0.0,1526970.3578058933,0.0,0.03826411881244818
380,20120321,600739.sh,17.57,2700,47439.0,48.38778,47487.38778,5400,94878.0,455146.02959813183,0.0,1518619.0295981318,0.0,0.04352405850408625
381,20120323,600340.sh,23.9,-6000,-143400.0,289.668,-143110.332,0,0.0,598301.8773389568,0.0,1519237.8773389568,0.0,0.04313428795333463
382,20120323,300017.sz,17.6,-8800,-154880.0,312.8576,-154567.1424,0,0.0,752869.0197389568,0.0,1517165.0197389568,0.0,0.04443984147657187
383,20120323,000671.sz,7.72,-15000,-115800.0,233.916,-115566.084,0,0.0,868435.1037389569,0.0,1515731.1037389569,0.0,0.045342968679244255
384,20120323,000961.sz,10.42,-14400,-150048.0,303.09696,-149744.90304,0,0.0,1018180.0067789569,0.0,1514276.0067789569,0.0,0.04625943634339058
385,20120323,600893.sh,15.51,-6900,-107019.0,216.17838,-106802.82162,0,0.0,1124982.828398957,0.0,1513024.828398957,0.0,0.04704746941532334
386,20120323,002081.sz,41.27,-2200,-90794.0,183.40388,-90610.59612,0,0.0,1215593.4245189568,0.0,1512819.4245189568,0.0,0.047176839498063616
387,20120323,002146.sz,9.65,-10800,-104220.0,210.52439999999999,-104009.4756,0,0.0,1319602.9001189568,0.0,1512176.9001189568,0.0,0.04758152238326796
388,20120323,600111.sh,65.45,-600,-39270.0,79.3254,-39190.6746,0,0.0,1358793.5747189568,0.0,1511497.5747189568,0.0,0.048009383742096734
389,20120323,002456.sz,23.29,-2600,-60554.0,122.31908,-60431.68092,0,0.0,1419225.2556389568,0.0,1511349.2556389568,0.0,0.04810279995045441
390,20120323,600739.sh,16.78,-5400,-90612.0,183.03624000000002,-90428.96376,0,0.0,1509654.2193989567,0.0,1509654.2193989567,0.0,0.049170389221973476
391,20120504,600606.sh,9.11,4900,44639.0,45.531780000000005,44684.53178,4900,44639.0,1466857.888068019,0.0,1511496.888068019,0.0,0.048009816217318924
392,20120504,002625.sz,18.791272727272727,2300,43219.92727272727,44.08432581818182,43264.011598545454,2300,43219.92727272727,1423593.8764694736,0.0,1511452.8037422008,0.0,0.04803758196779373
393,20120504,601555.sh,10.351090909090908,3400,35193.70909090909,35.89758327272727,35229.60667418182,3400,35193.70909090909,1388364.2697952918,0.0,1511416.9061589283,0.0,0.048060191440010835
394,20120504,600109.sh,13.944909090909091,2700,37651.25454545455,38.40427963636364,37689.65882509091,2700,37651.25454545455,1350674.610970201,0.0,1511378.5018792918,0.0,0.04808437971159629
395,20120504,600760.sh,10.087818181818182,3600,36316.145454545454,37.04246836363637,36353.18792290909,3600,36316.145454545454,1314321.4230472918,0.0,1511341.4594109282,0.0,0.04810771026989491
396,20120504,601901.sh,5.45,7400,40330.0,41.1366,40371.1366,7400,40330.0,1273950.2864472917,0.0,1511300.322810928,0.0,0.048133619446224296
397,20120504,002085.sz,10.56909090909091,4400,46504.00000000001,47.43408000000001,46551.434080000006,4400,46504.00000000001,1227398.8523672917,0.0,1511252.888730928,0.0,0.04816349498145911
398,20120504,601377.sh,12.4,3000,37200.0,37.944,37237.944,3000,37200.0,1190160.9083672918,0.0,1511214.9447309282,0.0,0.0481873933538729
399,20120504,600816.sh,19.15,1900,36385.0,37.1127,36422.1127,1900,36385.0,1153738.7956672919,0.0,1511177.8320309282,0.0,0.0482107681463535
400,20120504,600170.sh,12.625818181818184,3500,44190.36363636365,45.074170909090924,44235.43780727274,3500,44190.36363636365,1109503.3578600192,0.0,1511132.7578600193,0.0,0.04823915733364603
401,20120507,600109.sh,14.9,2700,40230.0,41.034600000000005,40271.0346,5400,80460.0,1069287.7984279124,0.0,1532854.7984279124,0.0,0.034557905618470275
402,20120507,600760.sh,10.501272727272728,3600,37804.58181818182,38.56067345454545,37843.14249163636,7200,75609.16363636364,1031444.6559362761,0.0,1533792.8195726397,0.0,0.03396710921722701
403,20120508,600606.sh,9.78,4900,47922.0,48.88044000000001,47970.88044,9800,95844.0,983525.347729073,0.0,1532350.347729073,0.0,0.03487562517005416
404,20120508,002625.sz,20.8,2300,47840.0,48.796800000000005,47888.7968,4600,95680.0,935636.550929073,0.0,1532531.550929073,0.0,0.03476149746722412
405,20120508,002085.sz,10.91218181818182,4400,48013.600000000006,48.97387200000001,48062.57387200001,8800,96027.20000000001,887573.977057073,0.0,1536188.177057073,0.0,0.03245843471724463
406,20120509,601555.sh,9.297818181818181,-3400,-31612.581818181818,63.85741527272727,-31548.72440290909,0,0.0,919167.080158835,0.0,1525693.080158835,0.0,0.03906859005652641
407,20120510,600332.sh,16.78709090909091,2400,40289.01818181818,41.094798545454545,40330.112980363636,2400,40289.01818181818,878882.9255324794,0.0,1506655.9437142976,0.0,0.05105880132695517
408,20120510,600170.sh,8.88,-3500,-31080.000000000004,62.78160000000001,-31017.218400000005,0,0.0,909900.1439324794,0.0,1476038.1621142975,0.0,0.07034288173922687
409,20120510,600332.sh,17.404909090909094,2400,41771.78181818182,42.607217454545456,41814.38903563637,4800,83543.56363636364,868085.7548968431,0.0,1477478.3185332068,0.0,0.06943582411659044
