,order_time,code,price,volume,amount,commision,total,total volume,total value,cash,credit,market value,lever,back
1389,20120322,600010.sh,2.119272727272727,89800,190310.6909090909,194.1169047272727,190504.80781381816,89800,190310.6909090909,0.0,1942019.0791107356,2516435.611798355,0.7717340630555152,0.6921501125690637
1390,20120322,600549.sh,23.751090909090905,8000,190008.72727272724,193.8089018181818,190202.5361745454,8000,190008.72727272724,0.0,2132221.615285281,2516241.802896537,0.8473834322404166,0.6921738223148358
1391,20120322,600482.sh,10.78018181818182,19200,206979.49090909094,211.11908072727277,207190.60998981821,19200,206979.49090909094,0.0,2339412.2252750993,2516030.68381581,0.9298027406117118,0.6921996497132924
1392,20120323,600893.sh,14.75,-52400,-772900.0,1561.258,-771338.742,0,0.0,0.0,1568775.3069426818,2519379.693057318,0.6226831593767993,0.6917899463562227
1393,20120323,600549.sh,25.23,8000,201840.0,205.8768,202045.8768,16000,403680.0,0.0,1770821.1837426818,2518053.8162573185,0.7032499354500382,0.6919521484096802
1394,20120326,300017.sz,1.277818181818182,136700,174677.74545454548,178.1713003636364,174855.91675490912,136700,174677.74545454548,0.0,1946208.3468527135,2402735.398601832,0.8099969509689771,0.7060597066271483
1395,20120326,002456.sz,2.2100000000000004,-260400,-575484.0000000001,1162.4776800000004,-574321.5223200001,0,0.0,0.0,1371886.8245327133,2383344.9209218323,0.5756140508618004,0.7084318540975754
1396,20120326,600690.sh,4.7,56800,266960.0,272.2992,267232.2992,113600,533920.0,0.0,1639119.1237327133,2381936.621721832,0.6881455655809356,0.7086041393522253
1397,20120327,600998.sh,11.38,21200,241256.00000000003,246.08112000000003,241502.08112000002,21200,241256.00000000003,0.0,1881112.940589833,2403949.059410167,0.7825094850601297,0.7059112325944834
1398,20120328,600690.sh,4.47,-113600,-507792.0,1025.73984,-506766.26016,0,0.0,0.0,1374911.0143120098,2402100.98568799,0.5723785230112709,0.7061373179688394
1399,20120328,600010.sh,2.27,89800,203846.0,207.92292,204053.92292,179600,407692.0,0.0,1578964.9372320098,2399199.06276799,0.6581216880813281,0.7064923267121852
