,date,date_str,open,high,low,close,long_high,short_low,long_wave,short_wave,state,key_prices
0,733043.0,20080102,5265.0,5295.016,5201.892,5272.814,5295.016,5201.892,93.1239999999998,93.1239999999998,0,0.0
1,733044.0,20080103,5269.8009999999995,5321.456999999999,5211.045999999999,5319.861,5295.016,5201.892,93.1239999999998,93.1239999999998,0,0.0
2,733045.0,20080104,5328.411,5372.460999999999,5318.460999999999,5361.5740000000005,5321.456999999999,5201.892,97.44574999999986,98.88633333333321,0,0.0
3,733048.0,20080107,5357.45,5403.349,5332.597,5393.343000000001,5372.460999999999,5201.892,87.66474999999991,88.75659999999989,0,0.0
4,733049.0,20080108,5414.558000000001,5480.07,5344.648,5386.531,5403.349,5201.892,86.80842857142852,84.28220000000002,0,0.0
5,733050.0,20080109,5365.222,5437.764,5346.846,5435.807,5480.07,5201.892,92.85099999999991,92.93289999999988,0,0.0
6,733051.0,20080110,5449.16,5483.826999999999,5407.307,5456.541,5480.07,5201.892,92.53585714285717,92.71229999999996,0,0.0
7,733052.0,20080111,5471.387,5500.061,5423.807,5484.677,5483.826999999999,5201.892,91.64392857142846,92.20436666666662,0,0.0
8,733055.0,20080114,5507.578,5522.778,5456.929,5497.901,5500.061,5201.892,90.43892857142848,89.36489999999995,0,0.0
9,733056.0,20080115,5503.931,5505.035,5405.595,5443.791,5522.778,5201.892,89.41680357142852,86.63739999999999,0,0.0
10,733057.0,20080116,5395.276999999999,5396.044,5288.765,5290.606,5522.778,5201.892,87.7720178571428,90.19649999999987,0,0.0
11,733058.0,20080117,5235.907999999999,5312.286999999999,5039.786,5151.626,5522.778,5201.892,89.95292857142847,90.90424999999986,0,0.0
12,733059.0,20080118,5141.371,5187.605,5093.134,5180.514,5522.778,5039.786,102.76557142857129,101.88991666666654,0,0.0
13,733062.0,20080121,5188.795,5200.9259999999995,4891.285,4914.435,5522.778,5039.786,102.86178571428556,98.84859999999985,0,0.0
14,733063.0,20080122,4817.997,4817.997,4511.9529999999995,4559.751,5522.778,4891.285,105.72564285714267,108.55584999999988,0,0.0
15,733064.0,20080123,4572.902,4705.073,4510.504,4703.0470000000005,5522.778,4511.9529999999995,113.32992857142843,121.41229999999987,0,0.0
16,733065.0,20080124,4753.445,4767.799,4625.46,4717.734,5522.778,4510.504,118.49644642857132,126.4845499999999,0,0.0
17,733066.0,20080125,4716.977,4806.889,4657.709,4761.688,5522.778,4510.504,116.76091071428563,129.52153333333325,0,0.0
18,733069.0,20080128,4720.564,4720.564,4409.079000000001,4419.294,5522.778,4510.504,119.13374999999994,131.74809999999994,0,0.0
19,733070.0,20080129,4426.267,4517.601,4389.517,4457.944,5522.778,4409.079000000001,128.44299999999993,142.66614999999993,0,0.0
20,733071.0,20080130,4505.635,4554.343,4330.697,4417.849,5522.778,4389.517,129.61278571428565,144.41414999999992,0,0.0
21,733072.0,20080131,4408.024,4487.318,4368.295999999999,4383.393,5522.778,4330.697,134.4213214285713,150.94024999999993,0,0.0
22,733073.0,20080201,4388.254,4411.704000000001,4195.753,4320.767,5522.778,4330.697,135.3462499999999,151.37079999999997,0,0.0
23,733076.0,20080204,4415.023,4672.214,4415.023,4672.17,5522.778,4195.753,140.1959732142857,159.46835000000002,0,0.0
24,733077.0,20080205,4622.539000000001,4662.971,4550.429,4599.696,5522.778,4195.753,145.0075446428571,168.79029999999997,0,0.0
25,733085.0,20080213,4525.026,4547.539000000001,4454.642,4490.721,5522.778,4195.753,146.28596428571424,167.64629999999997,0,0.0
26,733086.0,20080214,4527.054,4576.983,4507.943,4552.316,5522.778,4195.753,146.27785714285713,167.74525,0,0.0
27,733087.0,20080215,4523.792,4523.792,4431.463,4497.127,5522.778,4195.753,145.41771428571428,167.37125,0,0.0
28,733090.0,20080218,4546.752,4601.224,4517.596,4568.151,5522.778,4195.753,119.73179999999991,168.17500000000004,0,0.0
