,date,date_str,open,high,low,close,long_high,short_low,long_wave,short_wave,state,key_prices
0,733043.0,20080102,4963.052,5125.323,4960.354,5123.934,5125.323,4960.354,164.96900000000005,164.96900000000005,0,0.0
1,733044.0,20080103,5129.048,5241.552,5110.532999999999,5230.749,5125.323,4960.354,164.96900000000005,164.96900000000005,0,0.0
2,733045.0,20080104,5241.089,5246.107,5171.396,5243.031999999999,5241.552,4960.354,156.4815000000001,153.65233333333344,0,0.0
3,733048.0,20080107,5237.939,5358.589,5222.202,5347.806,5246.107,4960.354,133.91700000000014,140.12740000000014,0,0.0
4,733049.0,20080108,5358.806,5367.5419999999995,5158.121,5200.552,5358.589,4960.354,143.1418571428572,134.41100000000006,0,0.0
5,733050.0,20080109,5176.268,5356.482,5167.338,5356.482,5367.5419999999995,4960.354,149.49214285714282,154.1352,0,0.0
6,733051.0,20080110,5372.82,5438.308000000001,5354.858,5382.326,5367.5419999999995,4960.354,152.94571428571427,156.55270000000002,0,0.0
7,733052.0,20080111,5385.905,5392.266,5290.7080000000005,5376.797,5438.308000000001,4960.354,153.1345714285715,146.13746666666674,0,0.0
8,733055.0,20080114,5382.734,5450.887,5368.484,5445.102,5438.308000000001,4960.354,148.60521428571428,142.05969999999996,0,0.0
9,733056.0,20080115,5451.637,5495.3859999999995,5418.116,5487.088000000001,5450.887,4960.354,140.88889285714282,133.80309999999992,0,0.0
10,733057.0,20080116,5461.878000000001,5463.2,5389.151999999999,5412.911,5495.3859999999995,4960.354,129.7894285714285,145.00109999999995,0,0.0
11,733058.0,20080117,5380.823,5467.134,5106.918,5270.956,5495.3859999999995,4960.354,129.9490714285714,140.45504999999997,0,0.0
12,733059.0,20080118,5268.895,5320.454000000001,5210.359,5317.448,5495.3859999999995,4960.354,143.89528571428568,146.25656666666669,0,0.0
13,733062.0,20080121,5331.6669999999995,5343.869000000001,5078.503,5097.226,5495.3859999999995,4960.354,139.97571428571428,141.26330000000002,0,0.0
14,733063.0,20080122,4976.79,4976.79,4639.959,4661.826,5495.3859999999995,4960.354,156.05796428571435,144.85405000000006,0,0.0
15,733064.0,20080123,4662.708,4912.48,4624.944,4912.058,5495.3859999999995,4639.959,162.19589285714292,161.08665000000005,0,0.0
16,733065.0,20080124,4951.376,5116.4890000000005,4915.97,5080.9259999999995,5495.3859999999995,4624.944,163.54203571428576,167.215,0,0.0
17,733066.0,20080125,5081.314,5146.858,5054.083,5096.69,5495.3859999999995,4624.944,156.75292857142864,167.86083333333335,0,0.0
18,733069.0,20080128,5073.628,5073.628,4712.613,4740.501,5495.3859999999995,4624.944,159.80778571428576,165.38280000000003,0,0.0
19,733070.0,20080129,4757.19,4888.785,4720.681,4840.6359999999995,5495.3859999999995,4624.944,168.397,175.1851,0,0.0
20,733071.0,20080130,4878.399,4950.181,4725.387,4851.4259999999995,5495.3859999999995,4624.944,169.37235714285717,175.34185000000002,0,0.0
21,733072.0,20080131,4839.403,4868.31,4661.594,4663.415,5495.3859999999995,4624.944,174.51478571428575,178.3331,0,0.0
22,733073.0,20080201,4653.538,4686.604,4308.52,4456.927,5495.3859999999995,4624.944,176.00575000000003,182.11795,0,0.0
23,733076.0,20080204,4570.111,4821.075,4570.111,4820.387,5495.3859999999995,4308.52,182.70762500000004,197.2866,0,0.0
24,733077.0,20080205,4818.542,4889.378,4751.225,4838.995,5495.3859999999995,4308.52,183.36125,203.01545000000002,0,0.0
25,733085.0,20080213,4798.568,4884.685,4749.147,4813.581,5495.3859999999995,4308.52,185.7305357142857,199.45205,0,0.0
26,733086.0,20080214,4842.943,4929.771,4842.943,4910.358,5495.3859999999995,4308.52,184.6794285714286,196.77175000000003,0,0.0
27,733087.0,20080215,4884.365,4886.055,4800.644,4886.016,5495.3859999999995,4308.52,181.88867857142856,196.94064999999995,0,0.0
28,733090.0,20080218,4953.026,5072.113,4946.5109999999995,5043.144,5495.3859999999995,4308.52,172.13614545454547,196.13330000000002,0,0.0
29,733091.0,20080219,5054.611,5137.84,5026.558,5133.361,5495.3859999999995,4308.52,171.42038181818188,198.29325000000009,0,0.0
30,733092.0,20080220,5152.281,5171.179,5079.772,5089.439,5495.3859999999995,4308.52,166.89493636363642,199.99385000000012,0,0.0
31,733093.0,20080221,5068.026,5184.148,5022.654,5153.601,5495.3859999999995,4308.52,156.12138181818187,200.86180000000007,0,0.0
32,733094.0,20080222,5140.122,5151.292,4938.73,5029.198,5495.3859999999995,4308.52,161.10643896103898,190.92570000000006,0,0.0
33,733097.0,20080225,5038.627,5068.982,4856.477,4869.654,5495.3859999999995,4308.52,164.28096103896107,196.04905000000008,0,0.0
34,733098.0,20080226,4974.708,5021.597,4729.85,4868.814,5495.3859999999995,4308.52,166.40109610389615,193.40600000000003,0,0.0
35,733099.0,20080227,4880.163,4977.335,4854.154,4977.335,5495.3859999999995,4308.52,170.281025974026,191.1518,0,0.0
36,733100.0,20080228,4986.443,5045.109,4935.303,4989.412,5495.3859999999995,4308.52,168.45066883116885,182.93405,0,0.0
37,733101.0,20080229,4984.396,5058.121,4976.147,5057.617,5495.3859999999995,4308.52,165.16089285714287,178.39840000000004,0,0.0
38,733104.0,20080303,5044.941,5227.791,5014.282999999999,5227.732,5495.3859999999995,4308.52,159.7975922077922,177.85835000000003,0,0.0
39,733105.0,20080304,5246.414000000001,5279.213000000001,5177.736,5192.593,5495.3859999999995,4308.52,162.41159870129874,170.4830000000001,0,0.0
40,733106.0,20080305,5171.782999999999,5218.3009999999995,5068.2,5214.238,5495.3859999999995,4308.52,164.55357662337667,167.1516500000001,0,0.0
41,733107.0,20080306,5229.782,5296.263000000001,5220.365,5223.82,5495.3859999999995,4308.52,163.35680519480525,163.4170000000001,0,0.0
42,733108.0,20080307,5194.659000000001,5208.895,5104.916,5115.916,5495.3859999999995,4308.52,167.64483636363644,156.87610000000012,0,0.0
43,733111.0,20080310,5081.109,5084.396,4915.44,4948.353,5495.3859999999995,4570.111,166.53592727272735,143.17085000000014,0,0.0
44,733112.0,20080311,4906.144,5015.932,4841.557,5015.932,5495.3859999999995,4729.85,165.21955454545463,139.07045000000016,0,0.0
45,733113.0,20080312,5095.972,5122.536,4880.702,4881.03,5495.3859999999995,4729.85,161.6982000000001,140.8815500000002,0,0.0
46,733114.0,20080313,4829.236,4844.177,4589.508,4688.679,5495.3859999999995,4729.85,165.795838961039,146.19635000000017,0,0.0
47,733115.0,20080314,4665.829000000001,4718.18,4598.154,4662.316,5495.3859999999995,4589.508,168.11950649350655,154.58840000000018,0,0.0
48,733118.0,20080317,4641.920999999999,4642.73,4299.559,4302.6140000000005,5495.3859999999995,4589.508,167.67911428571435,156.31915000000018,0,0.0
49,733119.0,20080318,4237.304,4327.38,3926.4590000000003,3986.3190000000004,5495.3859999999995,4299.559,172.23078181818187,167.1976000000001,0,0.0
50,733120.0,20080319,4064.9959999999996,4241.942,3989.636,4176.486,5495.3859999999995,3926.4590000000003,176.5208181818182,181.6795500000001,0,0.0
51,733121.0,20080320,4112.704000000001,4394.755,3956.033,4347.7429999999995,5495.3859999999995,3926.4590000000003,177.49149090909097,189.7245000000001,0,0.0
52,733122.0,20080321,4347.273,4448.064,4315.675,4405.856,5495.3859999999995,3926.4590000000003,183.08609090909098,203.5859000000001,0,0.0
53,733125.0,20080324,4459.5070000000005,4489.459,4312.767,4314.581,5495.3859999999995,3926.4590000000003,182.4937272727273,199.57725000000008,0,0.0
54,733126.0,20080325,4233.951,4386.835999999999,4190.543,4367.340999999999,5495.3859999999995,3926.4590000000003,182.70687272727278,197.78660000000008,0,0.0
55,733127.0,20080326,4383.73,4446.535,4317.058,4352.053,5495.3859999999995,3926.4590000000003,183.27640000000002,193.0139000000001,0,0.0
56,733128.0,20080327,4298.387,4298.387,4115.523,4119.785,5495.3859999999995,3926.4590000000003,182.63109090909097,193.32870000000008,0,0.0
