,date,date_str,open,high,low,close,long_high,short_low,long_wave,short_wave,state,key_prices
57,734008.0,20100824,999.1305,1013.8535,992.1569999999999,1011.5341,1150.5492,969.5555,31.626018181818175,21.426175,0,0.0
58,734009.0,20100825,1002.9363,1005.9923,977.7056,977.7056,1150.5492,969.5555,31.44844363636363,21.83261500000001,0,0.0
59,734010.0,20100826,983.6571,985.2982,969.6262,976.3596,1150.5492,970.0878,31.075881818181813,22.28892000000001,0,0.0
60,734011.0,20100827,973.0044,996.5248,971.1932,994.8758,1150.5492,969.6262,29.900810909090904,22.223255000000005,0,0.0
61,734014.0,20100830,1001.5115,1020.2379,999.175,1019.5021,1150.5492,969.6262,29.833652727272717,22.684020000000004,0,0.0
62,734015.0,20100831,1012.03,1019.0176,1005.9089,1015.1387,1150.5492,969.6262,29.47914727272726,22.291015000000005,0,0.0
63,734016.0,20100901,1016.3582,1019.3348,979.2862,986.8175,1150.5492,969.6262,28.88452727272726,21.842205000000007,0,0.0
64,734017.0,20100902,996.0579,1006.9924,985.8831,1003.4297,1150.5492,969.6262,29.415294545454543,22.589250000000003,0,0.0
65,734018.0,20100903,1007.9227,1038.7042,1005.6636,1030.3198,1074.2951,969.6262,28.615390909090905,22.572465,0,0.0
66,734021.0,20100906,1035.2338,1035.2633,1001.3194,1003.2318,1074.2951,969.6262,28.10984,22.920905000000005,0,0.0
67,734022.0,20100907,1000.2186,1010.56,997.4302,1010.56,1074.2951,969.6262,27.403827272727277,23.61050000000001,0,0.0
68,734023.0,20100908,1005.9224,1015.3317,1005.9224,1014.0039,1071.7158,969.6262,27.155290909090905,22.094810000000006,0,0.0
69,734024.0,20100909,1020.0841,1033.6069,1013.8380000000001,1016.6683,1071.7158,969.6262,26.725256363636362,21.71857,0,0.0
70,734025.0,20100910,1018.4916,1035.2461,1011.9294,1031.9778,1057.0725,969.6262,26.73501636363636,21.723354999999998,0,0.0
71,734028.0,20100913,1033.0928,1042.4445,1030.5685,1038.1477,1053.5581,969.6262,26.28655090909091,21.749415000000006,0,0.0
72,734029.0,20100914,1041.0457,1041.6465,1021.4253,1023.8995,1053.5581,969.6262,25.92224909090909,20.826265,0,0.0
73,734030.0,20100915,1022.0744,1022.0744,979.1995,981.9663,1053.5581,969.6262,24.827258181818177,21.122224999999997,0,0.0
74,734031.0,20100916,981.0302,986.4959,951.518,959.8067,1053.5581,969.6262,24.72681818181818,22.366695,0,0.0
75,734032.0,20100917,968.1194,970.2589,957.1055,961.4807,1053.5581,951.518,24.602021818181814,23.499734999999998,0,0.0
76,734035.0,20100920,964.5003,964.5003,932.3088,934.824,1053.5581,951.518,23.83176,22.642834999999998,0,0.0
77,734036.0,20100921,936.9673,937.6739,910.6727,915.3979,1053.5581,932.3088,23.889756363636362,23.711019999999998,0,0.0
78,734042.0,20100927,920.5267,934.7503,911.9218,933.5137,1053.5581,910.6727,23.565103636363634,23.97625499999999,0,0.0
79,734043.0,20100928,930.2053,933.0653,924.2706,927.9395,1053.5581,910.6727,23.643978181818184,23.703344999999995,0,0.0
80,734044.0,20100929,927.2743,930.6334,912.7225,914.6069,1053.5581,910.6727,23.263485454545457,23.35948,0,0.0
81,734045.0,20100930,908.1805,929.6009,908.1805,929.6009,1053.5581,910.6727,22.82949272727273,22.988445000000006,0,0.0
82,734053.0,20101008,935.5247,951.0732,931.8975,946.6351,1053.5581,908.1805,22.882614545454548,23.006320000000006,0,0.0
83,734056.0,20101011,946.5367,946.5367,925.949,930.63,1053.5581,908.1805,22.622389090909092,23.309670000000004,0,0.0
84,734057.0,20101012,929.4371,944.1364,928.5099,937.2486,1053.5581,908.1805,22.562052727272732,22.33662500000001,0,0.0
85,734058.0,20101013,938.5084,952.1707,927.2414,952.1707,1053.5581,908.1805,22.13902181818182,22.06248500000001,0,0.0
86,734059.0,20101014,952.5172,969.8164,948.2431,952.8211,1053.5581,908.1805,22.097987272727277,21.656920000000014,0,0.0
87,734060.0,20101015,946.7691,951.4536,930.6427,938.2538,1053.5581,908.1805,21.867303636363637,21.03839000000001,0,0.0
88,734063.0,20101018,934.6905,934.6905,905.4083,923.579,1053.5581,908.1805,21.735332727272734,21.422445000000018,0,0.0
89,734064.0,20101019,925.5857,1001.1413,924.0768,991.4742,1053.5581,905.4083,21.892127272727276,22.41609000000002,0,0.0
90,734065.0,20101020,985.9292,1023.3653,985.9292,1002.8406,1053.5581,905.4083,22.920909090909092,25.28087000000002,0,0.0
91,734066.0,20101021,995.0262,995.0262,979.051,986.0225,1053.5581,905.4083,23.288756363636367,25.98684000000002,0,0.0
92,734067.0,20101022,986.8449,1022.0143,986.8449,1010.1624,1053.5581,905.4083,23.3302,26.19180000000002,0,0.0
93,734070.0,20101025,1019.0055,1040.4864,1019.0055,1034.3248,1053.5581,905.4083,23.722958181818186,26.939210000000013,0,0.0
94,734071.0,20101026,1034.5214,1034.9859,1013.9597,1031.4818,1053.5581,905.4083,23.76514545454546,25.869510000000012,0,0.0
95,734072.0,20101027,1028.7959,1046.5758,1021.2869999999999,1023.0092,1053.5581,905.4083,23.838616363636365,25.17192500000001,0,0.0
96,734073.0,20101028,1016.5552,1034.9451,1015.638,1034.9437,1053.5581,905.4083,24.005389090909095,25.778695000000017,0,0.0
97,734074.0,20101029,1043.0037,1066.3111,1043.0037,1059.1342,1053.5581,905.4083,23.83055454545455,25.13447500000001,1,1053.5581
98,734077.0,20101101,1075.4444,1109.238,1075.4444,1101.5549,1066.3111,905.4083,23.85278181818182,24.949785000000002,2,1077.3886545454545
99,734078.0,20101102,1097.3091,1097.3091,1065.6274,1066.4452,1109.238,905.4083,24.010707272727277,25.498039999999996,2,1077.3886545454545
100,734079.0,20101103,1050.3052,1050.3052,1026.3453,1026.3453,1109.238,905.4083,24.196829090909088,26.64238999999999,2,1077.3886545454545
101,734080.0,20101104,1031.5648,1042.7919,1022.3111,1042.7919,1109.238,905.4083,24.158430909090914,26.94483999999999,2,1077.3886545454545
102,734081.0,20101105,1054.7830000000001,1054.7830000000001,1039.8172,1053.8593,1109.238,905.4083,24.164409090909093,26.897859999999987,2,1077.3886545454545
103,734084.0,20101108,1063.0977,1090.8986,1060.7295,1090.8986,1109.238,905.4083,23.646630909090916,26.687364999999993,2,1077.3886545454545
104,734085.0,20101109,1090.5981,1101.8836,1085.5439999999999,1100.2342,1109.238,905.4083,23.88726727272728,27.166434999999996,3,1101.219209090909
105,734086.0,20101110,1100.0402,1137.1173,1099.6943,1130.1663,1109.238,905.4083,23.82665636363637,27.20209,4,1125.0497636363637
106,734087.0,20101111,1127.0894,1156.0433,1123.4497,1123.4497,1137.1173,905.4083,24.09261090909091,27.826774999999987,4,1125.0497636363637
107,734088.0,20101112,1116.2554,1133.66,1073.7642,1076.3953,1156.0433,905.4083,24.13360363636364,28.377789999999994,4,1125.0497636363637
108,734091.0,20101115,1091.2199,1145.7335,1079.4424,1145.7335,1156.0433,905.4083,24.962581818181818,30.33203499999999,4,1125.0497636363637
109,734092.0,20101116,1151.7552,1172.9927,1108.8539,1122.6748,1156.0433,924.0768,25.840865454545458,32.18248,4,1125.0497636363637
110,734093.0,20101117,1105.4089999999999,1129.0305,1069.5518,1073.7273,1172.9927,979.051,26.783078181818187,31.536195,4,1125.0497636363637
111,734094.0,20101118,1089.2436,1090.3336,1063.8213,1090.1733,1172.9927,979.051,27.313756363636365,32.638325,4,1125.0497636363637
112,734095.0,20101119,1098.7587,1140.8389,1092.1368,1140.8389,1172.9927,986.8449,27.598929090909092,33.16518,4,1125.0497636363637
113,734098.0,20101122,1143.2216,1180.3617,1143.2216,1163.0375,1172.9927,1013.9597,28.08994,33.841815,4,1125.0497636363637
114,734099.0,20101123,1159.2272,1165.7505,1130.7038,1165.5645,1180.3617,1013.9597,28.25091090909091,34.624774999999985,4,1125.0497636363637
115,734100.0,20101124,1159.6107,1192.174,1159.6107,1192.174,1180.3617,1015.638,28.603178181818183,35.3258,4,1125.0497636363637
116,734101.0,20101125,1197.5438,1201.6569,1161.5948,1169.9973,1192.174,1015.638,28.73466363636364,35.68952499999999,4,1125.0497636363637
117,734102.0,20101126,1165.7694,1182.2955,1161.0738,1176.5229,1201.6569,1022.3111,29.08010363636364,36.72727499999999,4,1125.0497636363637
118,734105.0,20101129,1174.7464,1198.744,1171.4932,1196.6681,1201.6569,1022.3111,29.227612727272728,36.62299,4,1125.0497636363637
119,734106.0,20101130,1193.4607,1194.7749,1126.1438,1155.3297,1201.6569,1022.3111,28.994925454545452,36.29585,4,1125.0497636363637
120,734107.0,20101201,1149.0857,1157.4391,1144.5101,1153.3139999999999,1201.6569,1022.3111,29.858958181818178,38.14332,4,1125.0497636363637
121,734108.0,20101202,1168.5315,1168.5315,1154.7883,1154.8685,1201.6569,1022.3111,29.493292727272728,37.591775,4,1125.0497636363637
122,734109.0,20101203,1155.2712,1155.2712,1124.6257,1133.4888,1201.6569,1039.8172,29.126007272727275,37.25489500000001,4,1125.0497636363637
123,734112.0,20101206,1134.0603,1134.4593,1102.7507,1111.9211,1201.6569,1060.7295,29.444474545454543,38.03887999999999,4,1125.0497636363637
124,734113.0,20101207,1104.8059,1138.6035,1102.9643,1137.589,1201.6569,1063.8213,29.849916363636364,38.11585499999999,4,1125.0497636363637
125,734114.0,20101208,1137.3297,1152.0514,1133.9064,1135.4605,1201.6569,1063.8213,30.13846727272727,39.08083499999998,4,1125.0497636363637
126,734115.0,20101209,1130.1035,1137.3285,1121.8471,1122.1043,1201.6569,1063.8213,30.04443636363636,38.11693499999999,4,1125.0497636363637
127,734116.0,20101210,1113.9769,1142.2418,1113.0773,1140.6443,1201.6569,1063.8213,30.10998909090909,37.261324999999985,4,1125.0497636363637
128,734119.0,20101213,1153.6639,1182.3653,1152.6151,1181.4263,1201.6569,1063.8213,30.272594545454545,35.72475999999999,4,1125.0497636363637
129,734120.0,20101214,1180.8919,1189.6447,1175.5228,1188.8061,1201.6569,1063.8213,30.033963636363634,33.897714999999984,4,1125.0497636363637
130,734121.0,20101215,1187.6461,1195.9401,1183.2795,1185.0149,1201.6569,1063.8213,29.65476363636364,31.39686999999999,4,1125.0497636363637
131,734122.0,20101216,1182.3739,1204.4865,1182.3739,1194.8847,1201.6569,1063.8213,29.645803636363638,29.05596499999998,4,1125.0497636363637
132,734123.0,20101217,1193.3009,1203.8777,1193.3009,1202.0207,1204.4865,1092.1368,29.462550909090904,28.835979999999985,4,1125.0497636363637
133,734126.0,20101220,1209.6379,1209.6379,1151.021,1183.1234,1204.4865,1102.7507,29.163925454545453,26.929714999999987,4,1125.0497636363637
134,734127.0,20101221,1187.0386,1192.6513,1175.1853,1184.9295,1209.6379,1102.7507,29.81462363636363,28.003554999999995,4,1125.0497636363637
135,734128.0,20101222,1184.9535,1184.9535,1169.9877,1172.0748,1209.6379,1102.7507,29.972283636363628,27.124519999999983,4,1125.0497636363637
136,734129.0,20101223,1167.7991,1171.2892,1147.6365,1148.0108,1209.6379,1102.7507,29.91873636363636,26.24464499999999,4,1125.0497636363637
137,734130.0,20101224,1138.3575,1139.8366,1111.325,1115.6831,1209.6379,1102.7507,29.959323636363628,25.42417499999999,4,1125.0497636363637
138,734133.0,20101227,1122.9964,1125.2585,1072.6629,1077.0415,1209.6379,1102.7507,30.12906727272727,25.78866999999999,0,1102.7507
139,734134.0,20101228,1070.0746,1070.0746,1050.1503,1059.3723,1209.6379,1072.6629,30.711029090909083,27.055909999999983,0,1102.7507
140,734135.0,20101229,1064.7218,1081.5696,1061.5944,1081.5696,1209.6379,1050.1503,30.7891709090909,24.620569999999987,0,1102.7507
141,734136.0,20101230,1080.3773,1088.5409,1074.2416,1082.5409,1209.6379,1050.1503,30.699096363636354,24.972879999999986,0,1102.7507
142,734137.0,20101231,1084.9515,1104.4336,1083.9719,1103.3562,1209.6379,1050.1503,30.566841818181803,25.000684999999976,0,1102.7507
143,734141.0,20110104,1110.7807,1120.6637,1106.547,1120.4034,1209.6379,1050.1503,30.56049272727272,24.491494999999986,0,1102.7507
144,734142.0,20110105,1114.4353,1123.6945,1111.7249,1118.0494,1209.6379,1050.1503,30.284756363636355,23.61189999999999,0,1102.7507
145,734143.0,20110106,1117.3434,1122.5594,1095.5967,1096.8455,1209.6379,1050.1503,29.101212727272724,22.428420000000006,0,1102.7507
146,734144.0,20110107,1092.7712,1103.7551,1083.9221,1092.3777,1209.6379,1050.1503,28.91078727272727,22.869305000000008,0,1102.7507
147,734147.0,20110110,1088.019,1090.7797,1055.7122,1060.0892,1209.6379,1050.1503,28.980929090909086,23.086885000000006,0,1102.7507
148,734148.0,20110111,1051.5548,1051.7854,1035.5204,1045.631,1209.6379,1050.1503,28.979076363636366,23.38203500000001,0,1102.7507
149,734149.0,20110112,1056.3846,1064.8381,1039.3335,1059.0236,1209.6379,1035.5204,28.884241818181813,22.707775000000005,0,1102.7507
150,734150.0,20110113,1066.5905,1068.6782,1060.1733,1064.8662,1209.6379,1035.5204,28.965667272727266,23.276909999999997,0,1102.7507
151,734151.0,20110114,1061.4673,1061.4673,1038.3669,1039.8031,1209.6379,1035.5204,28.66050545454545,23.069125000000007,0,1102.7507
152,734154.0,20110117,1036.6014,1040.9887,998.8849,1000.4226,1209.6379,1035.5204,28.72947454545455,23.118515000000013,0,1102.7507
153,734155.0,20110118,991.6092,1000.6648,985.297,996.6047,1209.6379,998.8849,29.071227272727274,24.694865000000014,0,1102.7507
154,734156.0,20110119,998.4454,1020.7423,994.7318,1020.3591,1209.6379,985.297,28.73621272727273,22.532410000000016,0,1102.7507
155,734157.0,20110120,1016.6283,1024.4855,995.4773,995.4773,1209.6379,985.297,28.633100000000006,22.95963500000002,0,1102.7507
156,734158.0,20110121,991.6249,1011.2129,990.7734,1002.8889999999999,1209.6379,985.297,28.724887272727276,23.66175500000001,0,1102.7507
157,734161.0,20110124,1004.6508,1008.7335,974.0044,974.7293,1209.6379,985.297,28.724136363636365,23.501095000000014,0,1102.7507
158,734162.0,20110125,969.2506,971.5893,945.4974,955.9689999999999,1209.6379,974.0044,29.08346909090909,23.811970000000013,0,1102.7507
159,734163.0,20110126,956.0086,972.0074,954.8515,971.8638,1209.6379,945.4974,29.009338181818187,22.48678500000002,0,1102.7507
160,734164.0,20110127,961.5951,991.6132,960.8011,990.3608,1209.6379,945.4974,29.024180000000005,22.348365000000022,0,1102.7507
161,734165.0,20110128,988.9566,1001.6785,988.9006,997.7432,1209.6379,945.4974,28.903981818181823,22.890210000000017,0,1102.7507
162,734168.0,20110131,996.0865,1007.6223,991.3943,1006.3724,1209.6379,945.4974,28.543696363636364,22.81414000000002,0,1102.7507
163,734169.0,20110201,1008.4499,1013.216,1004.7472,1011.7566,1209.6379,945.4974,27.749736363636362,22.602455000000013,0,1102.7507
164,734177.0,20110209,1001.6221,1018.4111,1001.3918,1007.2069,1209.6379,945.4974,26.698421818181814,22.320060000000012,0,1102.7507
165,734178.0,20110210,1008.2014,1045.1658,1007.8436,1045.1658,1209.6379,945.4974,25.841703636363633,22.57254500000001,0,1102.7507
166,734179.0,20110211,1047.7449,1056.0922,1045.7262,1051.3058,1209.6379,945.4974,25.438858181818176,23.090520000000005,0,1102.7507
167,734182.0,20110214,1053.0185,1065.1931,1048.3237,1064.5163,1209.6379,945.4974,25.14528909090909,22.617169999999998,0,1102.7507
168,734183.0,20110215,1065.0632,1074.9141,1059.4006,1063.7024,1209.6379,945.4974,24.566512727272723,21.707264999999996,0,1102.7507
169,734184.0,20110216,1059.9565,1082.4322,1059.1833,1082.4322,1209.6379,945.4974,24.17330181818182,21.669690000000003,0,1102.7507
170,734185.0,20110217,1085.1437,1091.6147,1077.6145,1089.4299,1209.6379,945.4974,23.958796363636363,21.556905000000008,0,1102.7507
171,734186.0,20110218,1086.0765,1090.1316,1072.9052,1075.374,1209.6379,945.4974,23.621285454545458,21.83167000000001,0,1102.7507
172,734189.0,20110221,1070.5719,1092.5251,1070.5719,1092.5251,1209.6379,945.4974,23.206090909090914,21.53797000000001,0,1102.7507
173,734190.0,20110222,1094.4963,1096.2913,1063.8732,1065.1533,1209.6379,945.4974,23.219390909090915,20.53044000000001,0,1102.7507
174,734191.0,20110223,1066.0054,1094.263,1066.0054,1088.7999,1209.6379,945.4974,23.313341818181826,21.382955000000017,0,1102.7507
175,734192.0,20110224,1085.2838,1086.1331,1070.4048,1078.2323,1209.6379,945.4974,22.57927818181819,21.49531000000001,0,1102.7507
176,734193.0,20110225,1073.1313,1075.5741,1062.8647,1071.0678,1209.6379,945.4974,22.630174545454555,20.83131500000001,0,1102.7507
177,734196.0,20110228,1071.5884,1075.718,1063.9952,1075.718,1209.6379,945.4974,22.611378181818186,20.44481000000001,0,1102.7507
178,734197.0,20110301,1077.1479,1079.7203,1068.4627,1075.0018,1209.6379,945.4974,22.267329090909097,19.294495000000012,0,1102.7507
179,734198.0,20110302,1069.7837,1074.9872,1056.0457,1067.9891,1209.6379,954.8515,21.895492727272735,18.552780000000006,0,1102.7507
180,734199.0,20110303,1070.0101,1070.7013,1040.9306,1042.1542,1209.6379,960.8011,21.591898181818195,18.642060000000015,0,1102.7507
181,734200.0,20110304,1043.2264,1048.5817,1033.8132,1048.5817,1209.6379,988.9006,21.80327454545456,18.589990000000018,0,1102.7507
182,734203.0,20110307,1051.8249,1055.2553,1046.3806,1055.2553,1209.6379,991.3943,21.790312727272738,18.689520000000016,0,1102.7507
183,734204.0,20110308,1056.4771,1062.5611,1052.0605,1062.5611,1209.6379,1001.3918,21.421407272727283,18.32185500000002,0,1102.7507
184,734205.0,20110309,1063.0685,1064.1986,1052.487,1063.7538,1209.6379,1001.3918,21.07141454545455,18.423445000000015,0,1102.7507
185,734206.0,20110310,1064.1904,1080.0785,1064.1904,1070.9588,1209.6379,1007.8436,21.02759090909091,18.158060000000006,0,1102.7507
186,734207.0,20110311,1066.5956,1089.057,1066.5956,1078.6665,1209.6379,1033.8132,21.086272727272732,17.086355000000015,0,1102.7507
187,734210.0,20110314,1077.6882,1081.9534,1070.678,1081.8931,1209.6379,1033.8132,21.092614545454552,17.69112500000001,0,1102.7507
188,734211.0,20110315,1081.8656,1082.0276,1055.3325,1071.3452,1209.6379,1033.8132,21.10531636363637,17.41142500000001,0,1102.7507
189,734212.0,20110316,1073.5546,1079.6614,1072.1602,1079.3104,1192.6513,1033.8132,20.524920000000005,17.970505000000003,0,1102.7507
190,734213.0,20110317,1068.649,1070.5783,1053.6321,1057.4874,1184.9535,1033.8132,20.343741818181822,17.183119999999995,0,1102.7507
191,734214.0,20110318,1066.3519,1067.1660000000002,1057.4518,1060.8486,1171.2892,1033.8132,20.37974909090909,17.330419999999982,0,1102.7507
192,734217.0,20110321,1061.2001,1061.744,1042.9192,1044.903,1139.8366,1033.8132,20.12632181818182,16.954809999999988,0,1102.7507
193,734218.0,20110322,1048.859,1048.859,1032.0604,1041.9103,1125.2585,1033.8132,19.95019818181818,16.798389999999973,0,1102.7507
194,734219.0,20110323,1040.3618,1049.0448,1038.5148,1049.0448,1123.6945,1032.0604,19.299343636363634,16.01741499999996,0,1102.7507
195,734220.0,20110324,1049.9846,1053.3384,1045.3902,1050.8713,1123.6945,1032.0604,19.128538181818183,15.131034999999963,0,1102.7507
196,734221.0,20110325,1050.8864,1051.3063,1041.4868,1044.3146,1123.6945,1032.0604,18.909865454545454,14.742029999999966,0,1102.7507
197,734224.0,20110328,1046.3705,1046.3705,1024.5072,1025.8899,1123.6945,1032.0604,18.82841454545455,14.59753499999997,0,1102.7507
198,734225.0,20110329,1023.4527,1023.4975,993.0796,994.9434,1123.6945,1024.5072,18.853898181818185,15.10455999999997,0,1102.7507
199,734226.0,20110330,993.9673,995.3038,980.9628,983.5318,1123.6945,993.0796,19.150283636363636,16.06257499999997,0,1102.7507
200,734227.0,20110331,986.0578,997.4191,983.3268,985.7547,1122.5594,980.9628,19.193399999999993,15.832549999999964,0,1102.7507
201,734228.0,20110401,986.4905,990.9851,979.077,990.9851,1103.7551,980.9628,18.95939272727272,15.048629999999957,0,1102.7507
202,734233.0,20110406,985.221,987.0964,966.5651,968.7199,1096.2913,979.077,18.815303636363627,14.905609999999962,0,1102.7507
203,734234.0,20110407,969.7492,980.2917,967.5854,980.2917,1096.2913,966.5651,18.55100909090908,15.488439999999958,0,1102.7507
