,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000661.SZ,20181228,175.88,177.88,173.25,175.0,175.88,-0.88,-0.5003,13361.68,234410.914
1,000661.SZ,20181227,180.5,182.19,175.6,175.88,177.99,-2.11,-1.1855,13619.79,242559.161
2,000661.SZ,20181226,179.0,180.2,177.99,177.99,180.03,-2.04,-1.1331,11061.77,197981.225
3,000661.SZ,20181225,175.01,180.78,173.6,180.03,177.22,2.81,1.5856,24194.09,430168.003
4,000661.SZ,20181224,168.35,177.77,167.05,177.22,168.1,9.12,5.4253,25637.48,448851.199
5,000661.SZ,20181221,169.26,169.78,165.8,168.1,169.79,-1.69,-0.9953,21281.72,355828.691
6,000661.SZ,20181220,168.89,173.0,165.18,169.79,168.93,0.86,0.5091,26066.56,442053.59
7,000661.SZ,20181219,176.12,177.77,168.65,168.93,175.96,-7.03,-3.9952,29223.95,498208.286
8,000661.SZ,20181218,175.91,179.88,174.65,175.96,176.39,-0.43,-0.2438,19123.7,337828.916
9,000661.SZ,20181217,183.0,183.0,175.11,176.39,183.8,-7.41,-4.0316,29273.84,520130.051
10,000661.SZ,20181214,190.04,190.85,181.35,183.8,191.53,-7.73,-4.0359,29516.8,547684.725
11,000661.SZ,20181213,188.81,194.99,188.18,191.53,187.6,3.93,2.0949,22932.55,439753.204
12,000661.SZ,20181212,193.89,194.33,185.4,187.6,193.0,-5.4,-2.7979,21879.49,413154.007
13,000661.SZ,20181211,193.94,195.4,190.99,193.0,195.17,-2.17,-1.1119,12525.48,241994.655
14,000661.SZ,20181210,191.88,195.88,188.0,195.17,194.0,1.17,0.6031,22592.38,431302.559
15,000661.SZ,20181207,198.68,198.68,191.5,194.0,197.2,-3.2,-1.6227,22858.43,443636.91
16,000661.SZ,20181206,204.99,208.0,194.21,197.2,206.6,-9.4,-4.5499,22539.78,449321.922
17,000661.SZ,20181205,199.0,208.98,198.2,206.6,200.99,5.61,2.7912,19098.14,392329.439
18,000661.SZ,20181204,199.3,202.45,198.52,200.99,201.01,-0.02,-0.0099,10463.17,209390.048
19,000661.SZ,20181203,202.22,202.99,197.61,201.01,196.02,4.99,2.5457,16830.02,337510.419
