trade_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
20181228,601377.SH,20181228,4.57,4.75,4.57,4.64,4.56,0.08,1.7544,406307.4,189440.695
20181227,601377.SH,20181227,4.65,4.68,4.56,4.56,4.57,-0.01,-0.2188,290854.53,134166.681
20181226,601377.SH,20181226,4.64,4.65,4.54,4.57,4.64,-0.07,-1.5086,225595.42,103436.027
20181225,601377.SH,20181225,4.74,4.74,4.5,4.64,4.8,-0.16,-3.3333,449019.86,206718.475
20181224,601377.SH,20181224,4.81,4.85,4.76,4.8,4.82,-0.02,-0.4149,213282.82,102409.535
20181221,601377.SH,20181221,4.86,4.88,4.78,4.82,4.89,-0.07,-1.4315,257293.98,124081.837
20181220,601377.SH,20181220,4.81,4.96,4.8,4.89,4.81,0.08,1.6632,323240.77,157170.19
20181219,601377.SH,20181219,4.85,4.88,4.81,4.81,4.83,-0.02,-0.4141,199329.19,96521.795
20181218,601377.SH,20181218,4.9,4.95,4.82,4.83,4.94,-0.11,-2.2267,357637.4,174171.987
20181217,601377.SH,20181217,4.9,4.95,4.86,4.94,4.92,0.02,0.4065,274864.46,134969.588
20181214,601377.SH,20181214,5.06,5.07,4.92,4.92,5.08,-0.16,-3.1496,319662.55,159523.035
20181213,601377.SH,20181213,5.02,5.12,4.94,5.08,4.99,0.09,1.8036,464784.88,235620.264
20181212,601377.SH,20181212,5.0,5.07,4.98,4.99,4.98,0.01,0.2008,240890.37,120732.227
20181211,601377.SH,20181211,5.03,5.05,4.92,4.98,5.01,-0.03,-0.5988,327959.35,163226.028
20181210,601377.SH,20181210,4.99,5.06,4.94,5.01,5.04,-0.03,-0.5952,272056.78,135905.332
20181207,601377.SH,20181207,5.02,5.08,5.02,5.04,5.02,0.02,0.3984,275669.81,139315.209
20181206,601377.SH,20181206,5.16,5.17,5.02,5.02,5.2,-0.18,-3.4615,465230.3,236184.579
20181205,601377.SH,20181205,5.18,5.27,5.16,5.2,5.28,-0.08,-1.5152,424474.17,220824.32
20181204,601377.SH,20181204,5.21,5.32,5.16,5.28,5.24,0.04,0.7634,567862.08,297708.765
20181203,601377.SH,20181203,5.29,5.39,5.17,5.24,5.06,0.18,3.5573,898725.74,473260.204
20181130,601377.SH,20181130,4.93,5.1,4.91,5.06,5.0,0.06,1.2,485483.36,242338.487
20181129,601377.SH,20181129,5.24,5.29,4.99,5.0,5.2,-0.2,-3.8462,642582.39,330498.507
20181128,601377.SH,20181128,5.0,5.22,4.96,5.2,5.01,0.19,3.7924,781347.49,401154.926
20181127,601377.SH,20181127,5.05,5.1,4.94,5.01,5.0,0.01,0.2,429494.18,215417.024
20181126,601377.SH,20181126,5.04,5.13,4.92,5.0,5.08,-0.08,-1.5748,646844.5,325072.073
20181123,601377.SH,20181123,5.34,5.38,5.01,5.08,5.37,-0.29,-5.4004,851967.55,439915.884
20181122,601377.SH,20181122,5.44,5.47,5.23,5.37,5.43,-0.06,-1.105,712852.36,380086.937
20181121,601377.SH,20181121,5.25,5.45,5.23,5.43,5.34,0.09,1.6854,804378.47,431625.767
