trade_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
20181228,601933.SH,20181228,7.82,7.99,7.82,7.87,7.8,0.07,0.8974,351316.55,277307.199
20181227,601933.SH,20181227,7.85,8.05,7.79,7.8,7.78,0.02,0.2571,317996.09,251194.669
20181226,601933.SH,20181226,7.79,7.85,7.66,7.78,7.8,-0.02,-0.2564,325887.03,253718.745
20181225,601933.SH,20181225,7.55,7.88,7.53,7.8,7.64,0.16,2.0942,521004.71,403334.958
20181224,601933.SH,20181224,7.54,7.64,7.45,7.64,7.53,0.11,1.4608,258961.45,196131.594
20181221,601933.SH,20181221,7.36,7.62,7.35,7.53,7.36,0.17,2.3098,647795.61,487141.539
20181220,601933.SH,20181220,7.32,7.46,7.3,7.36,7.39,-0.03,-0.406,221382.65,163408.805
20181219,601933.SH,20181219,7.32,7.42,7.32,7.39,7.31,0.08,1.0944,243443.57,179437.843
20181218,601933.SH,20181218,7.54,7.55,7.2,7.31,7.53,-0.22,-2.9216,391993.14,288137.957
20181217,601933.SH,20181217,7.51,7.61,7.44,7.53,7.6,-0.07,-0.9211,242564.87,183019.69
20181214,601933.SH,20181214,7.7,7.7,7.55,7.6,7.8,-0.2,-2.5641,426435.23,323910.49
20181213,601933.SH,20181213,7.76,7.89,7.66,7.8,7.8,0.0,0.0,362284.61,281052.955
20181212,601933.SH,20181212,7.65,7.87,7.6,7.8,7.67,0.13,1.6949,463005.48,358626.925
20181211,601933.SH,20181211,7.64,7.73,7.54,7.67,7.65,0.02,0.2614,577485.69,440774.4
20181210,601933.SH,20181210,7.17,7.65,7.17,7.65,7.28,0.37,5.0824,941263.99,708185.637
20181207,601933.SH,20181207,7.52,7.52,7.24,7.28,7.46,-0.18,-2.4129,397732.12,290829.276
20181206,601933.SH,20181206,7.54,7.65,7.43,7.46,7.55,-0.09,-1.1921,469054.77,353465.408
20181205,601933.SH,20181205,7.25,7.7,7.21,7.55,7.34,0.21,2.861,1040693.97,785466.219
20181204,601933.SH,20181204,7.35,7.39,7.27,7.34,7.31,0.03,0.4104,346655.66,254786.269
20181203,601933.SH,20181203,7.35,7.45,7.29,7.31,7.22,0.09,1.2465,481950.01,355280.234
20181130,601933.SH,20181130,7.21,7.23,7.1,7.22,7.2,0.02,0.2778,140154.66,100508.962
20181129,601933.SH,20181129,7.26,7.3,7.18,7.2,7.26,-0.06,-0.8264,176531.2,128122.135
20181128,601933.SH,20181128,7.25,7.27,7.15,7.26,7.24,0.02,0.2762,179673.66,129834.293
20181127,601933.SH,20181127,7.22,7.33,7.18,7.24,7.11,0.13,1.8284,306957.02,222433.048
20181126,601933.SH,20181126,7.11,7.14,7.06,7.11,7.11,0.0,0.0,192974.9,137000.316
20181123,601933.SH,20181123,7.24,7.26,7.1,7.11,7.27,-0.16,-2.2008,203583.18,145998.161
20181122,601933.SH,20181122,7.29,7.3,7.23,7.27,7.26,0.01,0.1377,192254.6,139822.713
20181121,601933.SH,20181121,7.18,7.27,7.11,7.26,7.22,0.04,0.554,216421.59,156118.182
20181120,601933.SH,20181120,7.2,7.34,7.17,7.22,7.17,0.05,0.6974,546108.78,395768.887
20181119,601933.SH,20181119,7.27,7.27,7.08,7.17,7.27,-0.1,-1.3755,486161.39,347381.126
20181116,601933.SH,20181116,7.23,7.3,7.19,7.27,7.22,0.05,0.6925,287911.76,208402.696
20181115,601933.SH,20181115,7.18,7.26,7.18,7.22,7.22,0.0,0.0,270648.96,195279.797
20181114,601933.SH,20181114,7.35,7.36,7.2,7.22,7.36,-0.14,-1.9022,320318.85,232665.588
20181113,601933.SH,20181113,7.3,7.43,7.24,7.36,7.36,0.0,0.0,234548.11,171996.425
20181112,601933.SH,20181112,7.31,7.38,7.22,7.36,7.3,0.06,0.8219,207719.2,151979.897
20181109,601933.SH,20181109,7.31,7.38,7.23,7.3,7.34,-0.04,-0.545,184693.01,134727.751
20181108,601933.SH,20181108,7.48,7.49,7.3,7.34,7.43,-0.09,-1.2113,235040.28,172867.302
20181107,601933.SH,20181107,7.48,7.53,7.41,7.43,7.49,-0.06,-0.8011,219239.65,163559.472
20181106,601933.SH,20181106,7.4,7.54,7.31,7.49,7.43,0.06,0.8075,267617.91,198275.313
20181105,601933.SH,20181105,7.32,7.44,7.28,7.43,7.32,0.11,1.5027,369728.36,272426.413
20181102,601933.SH,20181102,7.2,7.33,7.15,7.32,7.06,0.26,3.6827,554427.34,401658.88
20181101,601933.SH,20181101,7.14,7.16,7.01,7.06,7.14,-0.08,-1.1204,548454.0,388059.108
20181031,601933.SH,20181031,7.1,7.17,6.68,7.14,7.3,-0.16,-2.1918,1103653.36,770068.447
20181030,601933.SH,20181030,7.45,7.45,7.21,7.3,7.47,-0.17,-2.2758,414329.58,303266.759
20181029,601933.SH,20181029,7.71,7.76,7.44,7.47,7.78,-0.31,-3.9846,371758.47,278809.885
20181026,601933.SH,20181026,7.81,7.93,7.64,7.78,7.79,-0.01,-0.1284,292319.19,227409.573
20181025,601933.SH,20181025,7.65,7.94,7.46,7.79,7.73,0.06,0.7762,353102.71,271543.448
20181024,601933.SH,20181024,7.7,7.86,7.61,7.73,7.78,-0.05,-0.6427,361291.7,278404.904
20181023,601933.SH,20181023,7.99,7.99,7.61,7.78,8.0,-0.22,-2.75,524061.44,408663.464
20181022,601933.SH,20181022,7.67,8.12,7.66,8.0,7.54,0.46,6.1008,568091.9,452000.266
20181019,601933.SH,20181019,7.1,7.57,7.06,7.54,7.18,0.36,5.0139,383267.02,281579.573
20181018,601933.SH,20181018,7.33,7.35,7.04,7.18,7.33,-0.15,-2.0464,411183.58,294110.955
20181017,601933.SH,20181017,7.6,7.63,7.26,7.33,7.48,-0.15,-2.0053,341554.78,253634.371
20181016,601933.SH,20181016,7.58,7.68,7.46,7.48,7.6,-0.12,-1.5789,179902.62,136031.765
20181015,601933.SH,20181015,7.54,7.73,7.52,7.6,7.53,0.07,0.9296,308340.43,235966.987
20181012,601933.SH,20181012,7.4,7.58,7.24,7.53,7.44,0.09,1.2097,263064.71,195882.638
20181011,601933.SH,20181011,7.56,7.74,7.26,7.44,7.81,-0.37,-4.7375,513368.3,385167.778
20181010,601933.SH,20181010,7.94,8.02,7.73,7.81,8.0,-0.19,-2.375,330304.13,258970.44
