trade_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
20181228,601018.SH,20181228,3.32,3.35,3.32,3.34,3.31,0.03,0.9063,54218.31,18094.796
20181227,601018.SH,20181227,3.36,3.37,3.31,3.31,3.33,-0.02,-0.6006,61156.91,20488.216
20181226,601018.SH,20181226,3.33,3.35,3.32,3.33,3.33,0.0,0.0,71316.92,23774.236
20181225,601018.SH,20181225,3.37,3.38,3.29,3.33,3.4,-0.07,-2.0588,127173.84,42227.6
20181224,601018.SH,20181224,3.39,3.41,3.37,3.4,3.39,0.01,0.295,62362.64,21183.346
20181221,601018.SH,20181221,3.44,3.46,3.36,3.39,3.45,-0.06,-1.7391,130685.44,44480.067
20181220,601018.SH,20181220,3.49,3.51,3.44,3.45,3.5,-0.05,-1.4286,107244.52,37222.152
20181219,601018.SH,20181219,3.52,3.53,3.5,3.5,3.54,-0.04,-1.1299,68477.2,24066.181
20181218,601018.SH,20181218,3.51,3.57,3.5,3.54,3.53,0.01,0.2833,127482.7,45027.81
20181217,601018.SH,20181217,3.5,3.53,3.49,3.53,3.51,0.02,0.5698,91840.34,32268.891
20181214,601018.SH,20181214,3.61,3.62,3.51,3.51,3.62,-0.11,-3.0387,247818.56,88169.29
20181213,601018.SH,20181213,3.6,3.65,3.59,3.62,3.62,0.0,0.0,195900.0,71042.779
20181212,601018.SH,20181212,3.65,3.66,3.61,3.62,3.64,-0.02,-0.5495,76675.79,27804.328
20181211,601018.SH,20181211,3.63,3.65,3.63,3.64,3.63,0.01,0.2755,41197.31,15002.224
20181210,601018.SH,20181210,3.64,3.65,3.62,3.63,3.66,-0.03,-0.8197,44735.0,16258.42
20181207,601018.SH,20181207,3.66,3.66,3.64,3.66,3.65,0.01,0.274,48579.26,17727.215
20181206,601018.SH,20181206,3.69,3.69,3.63,3.65,3.71,-0.06,-1.6173,88979.25,32558.95
20181205,601018.SH,20181205,3.7,3.73,3.66,3.71,3.74,-0.03,-0.8021,94077.14,34809.986
20181204,601018.SH,20181204,3.7,3.74,3.7,3.74,3.73,0.01,0.2681,84147.15,31311.793
20181203,601018.SH,20181203,3.75,3.77,3.71,3.73,3.66,0.07,1.9126,126238.83,47140.73
20181130,601018.SH,20181130,3.64,3.68,3.63,3.66,3.64,0.02,0.5495,60874.91,22268.104
20181129,601018.SH,20181129,3.72,3.72,3.64,3.64,3.71,-0.07,-1.8868,78534.91,28938.729
20181128,601018.SH,20181128,3.67,3.71,3.64,3.71,3.66,0.05,1.3661,64628.7,23744.221
20181127,601018.SH,20181127,3.67,3.69,3.65,3.66,3.66,0.0,0.0,49365.03,18088.8
20181126,601018.SH,20181126,3.65,3.72,3.63,3.66,3.67,-0.01,-0.2725,71321.66,26200.911
20181123,601018.SH,20181123,3.75,3.75,3.64,3.67,3.75,-0.08,-2.1333,111068.86,40988.73
20181122,601018.SH,20181122,3.77,3.78,3.74,3.75,3.77,-0.02,-0.5305,97014.44,36410.668
20181121,601018.SH,20181121,3.77,3.8,3.74,3.77,3.8,-0.03,-0.7895,117304.35,44233.439
20181120,601018.SH,20181120,3.88,3.89,3.8,3.8,3.91,-0.11,-2.8133,131981.78,50696.375
20181119,601018.SH,20181119,3.9,3.92,3.83,3.91,3.9,0.01,0.2564,182419.46,70566.961
20181116,601018.SH,20181116,3.88,3.92,3.85,3.9,3.88,0.02,0.5155,146333.73,57068.382
20181115,601018.SH,20181115,3.82,3.91,3.81,3.88,3.85,0.03,0.7792,153844.01,59424.546
20181114,601018.SH,20181114,3.78,4.0,3.78,3.85,3.8,0.05,1.3158,276097.58,107449.27
20181113,601018.SH,20181113,3.72,3.81,3.7,3.8,3.74,0.06,1.6043,139612.0,52739.548
20181112,601018.SH,20181112,3.68,3.75,3.66,3.74,3.71,0.03,0.8086,87676.63,32656.436
20181109,601018.SH,20181109,3.75,3.75,3.7,3.71,3.75,-0.04,-1.0667,63901.24,23731.106
20181108,601018.SH,20181108,3.78,3.79,3.75,3.75,3.76,-0.01,-0.266,66088.48,24871.127
20181107,601018.SH,20181107,3.8,3.82,3.76,3.76,3.8,-0.04,-1.0526,108205.24,41030.942
20181106,601018.SH,20181106,3.84,3.84,3.76,3.8,3.85,-0.05,-1.2987,94395.79,35787.982
20181105,601018.SH,20181105,3.83,3.86,3.81,3.85,3.83,0.02,0.5222,121145.17,46489.256
20181102,601018.SH,20181102,3.86,3.87,3.79,3.83,3.77,0.06,1.5915,133239.77,50880.231
20181101,601018.SH,20181101,3.76,3.81,3.75,3.77,3.76,0.01,0.266,108787.57,41144.44
20181031,601018.SH,20181031,3.74,3.78,3.73,3.76,3.75,0.01,0.2667,107399.7,40314.826
20181030,601018.SH,20181030,3.73,3.77,3.68,3.75,3.74,0.01,0.2674,80700.02,30084.224
20181029,601018.SH,20181029,3.77,3.81,3.73,3.74,3.79,-0.05,-1.3193,46947.81,17638.905
20181026,601018.SH,20181026,3.77,3.82,3.76,3.79,3.77,0.02,0.5305,63134.2,23945.113
20181025,601018.SH,20181025,3.68,3.82,3.66,3.77,3.74,0.03,0.8021,103386.62,38704.463
20181024,601018.SH,20181024,3.71,3.77,3.7,3.74,3.72,0.02,0.5376,63288.54,23642.649
20181023,601018.SH,20181023,3.8,3.82,3.68,3.72,3.8,-0.08,-2.1053,110266.75,41409.023
20181022,601018.SH,20181022,3.66,3.84,3.66,3.8,3.66,0.14,3.8251,134971.92,50895.027
20181019,601018.SH,20181019,3.56,3.66,3.53,3.66,3.6,0.06,1.6667,105431.05,38103.053
20181018,601018.SH,20181018,3.7,3.7,3.6,3.6,3.7,-0.1,-2.7027,56777.69,20675.51
20181017,601018.SH,20181017,3.67,3.75,3.67,3.7,3.67,0.03,0.8174,72617.93,26890.857
20181016,601018.SH,20181016,3.66,3.7,3.62,3.67,3.64,0.03,0.8242,111887.55,41065.874
20181015,601018.SH,20181015,3.66,3.71,3.61,3.64,3.66,-0.02,-0.5464,86185.62,31691.787
20181012,601018.SH,20181012,3.73,3.73,3.52,3.66,3.77,-0.11,-2.9178,166210.09,60283.945
20181011,601018.SH,20181011,3.96,3.96,3.68,3.77,4.01,-0.24,-5.985,186717.78,71342.193
20181010,601018.SH,20181010,4.02,4.04,3.99,4.01,4.02,-0.01,-0.2488,77499.06,31079.653
20181009,601018.SH,20181009,4.02,4.08,4.01,4.02,4.03,-0.01,-0.2481,107570.88,43422.19
20181008,601018.SH,20181008,4.06,4.06,4.0,4.03,4.1,-0.07,-1.7073,121800.66,49100.63
20180928,601018.SH,20180928,4.08,4.11,4.07,4.1,4.08,0.02,0.4902,84359.61,34516.192
20180927,601018.SH,20180927,4.11,4.12,4.06,4.08,4.1,-0.02,-0.4878,81526.81,33321.108
20180926,601018.SH,20180926,4.1,4.16,4.08,4.1,4.1,0.0,0.0,124772.79,51414.827
20180925,601018.SH,20180925,4.11,4.11,4.08,4.1,4.12,-0.02,-0.4854,55442.0,22703.308
20180921,601018.SH,20180921,4.08,4.12,4.07,4.12,4.08,0.04,0.9804,80201.71,32907.729
20180920,601018.SH,20180920,4.08,4.1,4.07,4.08,4.09,-0.01,-0.2445,45009.66,18387.162
20180919,601018.SH,20180919,4.06,4.11,4.04,4.09,4.08,0.01,0.2451,72677.03,29685.883
20180918,601018.SH,20180918,4.07,4.08,4.03,4.08,4.05,0.03,0.7407,66829.0,27094.17
20180917,601018.SH,20180917,4.08,4.08,4.03,4.05,4.09,-0.04,-0.978,39441.0,15962.488
20180914,601018.SH,20180914,4.09,4.09,4.06,4.09,4.08,0.01,0.2451,52306.65,21346.911
20180913,601018.SH,20180913,4.04,4.09,4.04,4.08,4.02,0.06,1.4925,85327.24,34662.338
20180912,601018.SH,20180912,4.01,4.03,4.0,4.02,4.02,0.0,0.0,43021.42,17314.17
20180911,601018.SH,20180911,4.0,4.03,3.98,4.02,4.0,0.02,0.5,49213.66,19735.289
20180910,601018.SH,20180910,4.03,4.05,4.0,4.0,4.03,-0.03,-0.7444,43997.9,17702.379
20180907,601018.SH,20180907,4.07,4.07,4.01,4.03,4.04,-0.01,-0.2475,36517.0,14768.558
20180906,601018.SH,20180906,4.06,4.07,4.04,4.04,4.07,-0.03,-0.7371,31327.0,12683.191
20180905,601018.SH,20180905,4.07,4.11,4.04,4.07,4.08,-0.01,-0.2451,45830.71,18678.116
20180904,601018.SH,20180904,4.02,4.1,4.01,4.08,4.02,0.06,1.4925,70162.07,28560.5
20180903,601018.SH,20180903,4.03,4.05,4.0,4.02,4.05,-0.03,-0.7407,46869.0,18814.92
20180831,601018.SH,20180831,4.06,4.07,4.02,4.05,4.05,0.0,0.0,53859.0,21798.31
20180830,601018.SH,20180830,4.06,4.09,4.04,4.05,4.06,-0.01,-0.2463,55906.29,22728.645
20180829,601018.SH,20180829,4.08,4.09,4.04,4.06,4.09,-0.03,-0.7335,44370.6,17992.786
20180828,601018.SH,20180828,4.1,4.12,4.07,4.09,4.1,-0.01,-0.2439,50852.0,20815.552
20180827,601018.SH,20180827,4.06,4.1,4.04,4.1,4.05,0.05,1.2346,54478.62,22249.237
20180824,601018.SH,20180824,4.02,4.07,4.02,4.05,4.02,0.03,0.7463,41229.41,16679.576
20180823,601018.SH,20180823,4.03,4.08,4.02,4.02,4.04,-0.02,-0.495,45919.14,18547.159
20180822,601018.SH,20180822,4.08,4.09,4.03,4.04,4.08,-0.04,-0.9804,47675.0,19307.58
20180821,601018.SH,20180821,4.08,4.1,4.04,4.08,4.07,0.01,0.2457,49521.36,20163.914
