trade_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
20181228,601818.SH,20181228,3.65,3.73,3.65,3.7,3.65,0.05,1.3699,665575.2,245925.016
20181227,601818.SH,20181227,3.67,3.69,3.64,3.65,3.64,0.01,0.2747,573363.75,210202.711
20181226,601818.SH,20181226,3.63,3.66,3.62,3.64,3.63,0.01,0.2755,351011.7,127841.446
20181225,601818.SH,20181225,3.62,3.65,3.57,3.63,3.64,-0.01,-0.2747,557767.81,200937.869
20181224,601818.SH,20181224,3.63,3.66,3.62,3.64,3.65,-0.01,-0.274,468750.75,170663.276
20181221,601818.SH,20181221,3.69,3.7,3.62,3.65,3.7,-0.05,-1.3514,556582.56,202797.993
20181220,601818.SH,20181220,3.76,3.78,3.68,3.7,3.78,-0.08,-2.1164,673471.54,250079.338
20181219,601818.SH,20181219,3.81,3.82,3.77,3.78,3.79,-0.01,-0.2639,405125.39,153642.248
20181218,601818.SH,20181218,3.81,3.84,3.79,3.79,3.83,-0.04,-1.0444,442875.77,168913.898
20181217,601818.SH,20181217,3.82,3.84,3.81,3.83,3.81,0.02,0.5249,370930.79,141950.084
20181214,601818.SH,20181214,3.85,3.86,3.79,3.81,3.85,-0.04,-1.039,519558.44,198219.226
20181213,601818.SH,20181213,3.83,3.9,3.81,3.85,3.82,0.03,0.7853,521529.51,201428.063
20181212,601818.SH,20181212,3.83,3.83,3.81,3.82,3.81,0.01,0.2625,239184.08,91411.769
20181211,601818.SH,20181211,3.81,3.83,3.8,3.81,3.81,0.0,0.0,235965.96,90062.461
20181210,601818.SH,20181210,3.82,3.84,3.8,3.81,3.85,-0.04,-1.039,339021.43,129289.992
20181207,601818.SH,20181207,3.87,3.87,3.84,3.85,3.87,-0.02,-0.5168,282111.41,108779.794
20181206,601818.SH,20181206,3.87,3.9,3.83,3.87,3.91,-0.04,-1.023,664552.33,256457.213
20181205,601818.SH,20181205,3.91,3.94,3.89,3.91,3.94,-0.03,-0.7614,457684.81,179309.518
20181204,601818.SH,20181204,3.9,3.94,3.89,3.94,3.91,0.03,0.7673,546699.85,214238.35
20181203,601818.SH,20181203,3.9,3.93,3.88,3.91,3.85,0.06,1.5584,666667.45,260426.332
20181130,601818.SH,20181130,3.81,3.87,3.81,3.85,3.81,0.04,1.0499,429551.8,165279.707
20181129,601818.SH,20181129,3.85,3.86,3.81,3.81,3.84,-0.03,-0.7813,303365.09,116532.857
20181128,601818.SH,20181128,3.84,3.87,3.83,3.84,3.83,0.01,0.2611,411327.93,158307.253
20181127,601818.SH,20181127,3.84,3.87,3.82,3.83,3.83,0.0,0.0,329662.67,126735.098
20181126,601818.SH,20181126,3.82,3.86,3.81,3.83,3.8,0.03,0.7895,343058.27,131682.028
20181123,601818.SH,20181123,3.85,3.87,3.8,3.8,3.85,-0.05,-1.2987,328280.05,125806.108
20181122,601818.SH,20181122,3.89,3.89,3.83,3.85,3.88,-0.03,-0.7732,323386.7,124549.211
20181121,601818.SH,20181121,3.86,3.9,3.85,3.88,3.88,0.0,0.0,309945.84,120195.067
20181120,601818.SH,20181120,3.9,3.93,3.86,3.88,3.93,-0.05,-1.2723,441768.54,171753.252
20181119,601818.SH,20181119,3.87,3.93,3.86,3.93,3.86,0.07,1.8135,482323.11,188497.612
20181116,601818.SH,20181116,3.86,3.9,3.84,3.86,3.85,0.01,0.2597,565015.65,218623.806
20181115,601818.SH,20181115,3.82,3.87,3.81,3.85,3.82,0.03,0.7853,575606.8,221208.439
20181114,601818.SH,20181114,3.85,3.87,3.81,3.82,3.85,-0.03,-0.7792,567715.69,217786.358
20181113,601818.SH,20181113,3.81,3.88,3.8,3.85,3.84,0.01,0.2604,687143.77,263563.983
20181112,601818.SH,20181112,3.85,3.87,3.81,3.84,3.84,0.0,0.0,648785.88,249091.386
20181109,601818.SH,20181109,3.95,3.97,3.82,3.84,3.97,-0.13,-3.2746,829562.04,321238.169
20181108,601818.SH,20181108,3.97,3.99,3.95,3.97,3.95,0.02,0.5063,463152.02,183855.378
20181107,601818.SH,20181107,3.98,4.0,3.94,3.95,3.96,-0.01,-0.2525,455837.35,180649.799
20181106,601818.SH,20181106,3.97,3.98,3.95,3.96,3.97,-0.01,-0.2519,444601.04,176235.196
20181105,601818.SH,20181105,4.02,4.03,3.95,3.97,4.03,-0.06,-1.4888,815958.34,324301.381
20181102,601818.SH,20181102,4.05,4.06,3.98,4.03,4.0,0.03,0.75,1044366.46,420393.852
20181101,601818.SH,20181101,4.03,4.04,3.99,4.0,4.01,-0.01,-0.2494,665519.25,267390.127
20181031,601818.SH,20181031,4.08,4.1,3.99,4.01,4.06,-0.05,-1.2315,943083.48,378978.234
20181030,601818.SH,20181030,4.0,4.09,3.99,4.06,3.96,0.1,2.5253,979600.35,396494.291
20181029,601818.SH,20181029,4.03,4.08,3.94,3.96,4.0,-0.04,-1.0,940089.33,377203.91
20181026,601818.SH,20181026,4.06,4.06,3.99,4.0,4.05,-0.05,-1.2346,726739.9,292059.982
20181025,601818.SH,20181025,3.93,4.05,3.91,4.05,4.0,0.05,1.25,714684.29,285540.436
20181024,601818.SH,20181024,3.94,4.09,3.94,4.0,3.94,0.06,1.5228,1098957.8,442184.147
20181023,601818.SH,20181023,4.0,4.02,3.93,3.94,4.02,-0.08,-1.99,744509.05,296120.208
20181022,601818.SH,20181022,3.92,4.05,3.91,4.02,3.92,0.1,2.551,1414924.95,565517.74
20181019,601818.SH,20181019,3.78,3.94,3.72,3.92,3.77,0.15,3.9788,978225.09,376429.948
