,date,date_str,open,high,low,close,long_wave,short_wave,long_high,short_low,state,key_prices
0,736688.0,20171225,11.0,13.15,10.6,11.44,2.5500000000000007,2.5500000000000007,13.15,10.6,0,0.0
1,736689.0,20171226,10.65,12.58,10.3,12.58,2.5500000000000007,2.5500000000000007,13.15,10.6,0,0.0
2,736690.0,20171227,13.84,13.84,13.84,13.84,2.4825000000000004,2.4600000000000004,13.15,10.3,0,0.0
3,736691.0,20171228,14.44,15.22,14.21,15.22,1.8450000000000002,1.9860000000000002,13.84,10.3,0,0.0
4,736692.0,20171229,15.35,15.38,13.7,13.85,1.9271428571428575,1.6780000000000002,15.22,10.3,0,0.0
5,736696.0,20180102,13.6,14.36,13.34,13.68,1.8028571428571432,2.027,15.38,10.3,0,0.0
6,736697.0,20180103,13.36,14.38,12.68,13.76,1.5842857142857145,1.874,15.38,10.3,0,0.0
7,736698.0,20180104,13.16,13.6,13.05,13.2,2.006428571428572,1.7710000000000004,15.38,10.3,0,0.0
8,736699.0,20180105,13.02,13.4,13.01,13.07,1.8635714285714289,1.5890000000000002,15.38,10.3,0,0.0
9,736702.0,20180108,12.9,13.29,12.73,12.99,1.6948214285714287,1.3730000000000002,15.38,10.3,0,0.0
10,736703.0,20180109,12.95,13.08,12.76,12.83,1.4160714285714289,1.8620000000000005,15.38,10.3,0,0.0
11,736704.0,20180110,12.68,12.83,11.91,12.2,1.407857142857143,1.7505000000000002,15.38,10.3,0,0.0
12,736705.0,20180111,12.14,12.16,11.82,12.11,1.2914285714285716,1.6375000000000004,15.38,10.3,0,0.0
13,736706.0,20180112,12.14,12.28,11.85,11.91,1.1335714285714287,1.4175,15.38,10.3,0,0.0
14,736709.0,20180115,11.76,11.81,11.15,11.27,1.766071428571429,1.2345000000000002,15.38,10.3,0,0.0
15,736710.0,20180116,11.15,12.4,11.05,12.4,1.6985714285714288,1.358,15.38,10.3,0,0.0
16,736711.0,20180117,12.4,12.98,12.1,12.18,1.631607142857143,1.298,15.38,10.3,0,0.0
17,736712.0,20180118,11.97,12.68,11.51,12.42,1.3442857142857143,1.2055000000000002,15.38,10.3,0,0.0
18,736713.0,20180119,12.21,12.6,12.12,12.15,1.3910714285714287,1.1455000000000002,15.38,10.3,0,0.0
19,736716.0,20180122,11.88,12.04,11.67,11.82,1.2860714285714288,1.0420000000000003,15.38,10.3,0,0.0
20,736717.0,20180123,11.81,12.01,11.71,11.74,1.1535714285714287,0.9329999999999998,15.38,10.3,0,0.0
21,736718.0,20180124,11.76,12.5,11.76,12.03,1.3146428571428574,0.8204999999999998,15.38,10.3,0,0.0
22,736719.0,20180125,11.8,12.58,11.72,12.13,1.25,0.7434999999999999,15.38,11.05,0,0.0
