,date,date_str,open,high,low,close,long_wave,short_wave,long_high,short_low,state,key_prices
0,734872.0,20130104,5.5,5.58,5.31,5.32,0.27000000000000046,0.27000000000000046,5.58,5.31,0,0.0
1,734875.0,20130107,5.3,5.82,5.28,5.52,0.27000000000000046,0.27000000000000046,5.58,5.31,0,0.0
2,734876.0,20130108,5.53,5.74,5.44,5.59,0.33750000000000036,0.3600000000000003,5.82,5.28,0,0.0
3,734877.0,20130109,5.53,5.63,5.46,5.57,0.3450000000000002,0.33000000000000024,5.82,5.28,0,0.0
4,734878.0,20130110,5.57,5.7,5.5,5.69,0.2985714285714288,0.31000000000000016,5.82,5.28,0,0.0
5,734879.0,20130111,5.68,5.99,5.63,5.79,0.28857142857142876,0.28300000000000025,5.82,5.28,0,0.0
6,734882.0,20130114,5.73,6.37,5.66,6.37,0.3014285714285716,0.29200000000000026,5.99,5.28,0,0.0
7,734883.0,20130115,6.82,6.89,6.37,6.49,0.31714285714285745,0.3540000000000002,6.37,5.28,0,0.0
8,734884.0,20130116,6.38,7.14,6.28,7.14,0.33500000000000024,0.3610000000000001,6.89,5.28,0,0.0
9,734885.0,20130117,6.8,6.8,6.43,6.43,0.391607142857143,0.42000000000000004,7.14,5.28,0,0.0
10,734886.0,20130118,6.12,6.33,6.12,6.22,0.4003571428571429,0.3500000000000002,7.14,5.28,0,0.0
11,734889.0,20130121,6.14,6.2,5.94,6.12,0.38000000000000006,0.3470000000000002,7.14,5.28,0,0.0
12,734890.0,20130122,6.07,6.21,5.95,6.16,0.37928571428571434,0.3780000000000001,7.14,5.28,0,0.0
13,734891.0,20130123,6.05,6.32,6.04,6.22,0.37857142857142856,0.3610000000000001,7.14,5.28,0,0.0
14,734892.0,20130124,6.18,6.51,6.03,6.34,0.3246428571428574,0.35650000000000004,7.14,5.28,0,0.0
15,734893.0,20130125,6.2,6.26,6.04,6.06,0.3321428571428573,0.3570000000000001,7.14,5.28,0,0.0
16,734896.0,20130128,6.06,6.27,6.05,6.24,0.35446428571428584,0.35450000000000004,7.14,5.28,0,0.0
17,734897.0,20130129,6.2,6.22,6.06,6.16,0.35535714285714287,0.361,7.14,5.28,0,0.0
18,734898.0,20130130,6.13,6.29,6.05,6.2,0.3317857142857144,0.3465,7.14,5.28,0,0.0
19,734899.0,20130131,6.22,6.24,6.08,6.09,0.32821428571428574,0.345,7.14,5.28,0,0.0
20,734900.0,20130201,6.06,6.08,5.88,5.96,0.32750000000000007,0.33949999999999997,7.14,5.28,0,0.0
21,734903.0,20130204,5.92,5.99,5.68,5.7,0.3171428571428572,0.33599999999999997,7.14,5.28,0,0.0
22,734904.0,20130205,5.7,5.84,5.68,5.8,0.3185714285714286,0.32449999999999996,7.14,5.44,0,0.0
23,734905.0,20130206,5.75,5.97,5.75,5.95,0.3218750000000001,0.3175,7.14,5.46,0,0.0
24,734906.0,20130207,5.92,6.09,5.82,5.95,0.32089285714285715,0.31999999999999995,7.14,5.5,0,0.0
25,734907.0,20130208,5.95,6.0,5.88,5.99,0.3128571428571429,0.32349999999999995,7.14,5.63,0,0.0
26,734917.0,20130218,6.0,6.09,5.99,6.07,0.3075,0.31149999999999994,7.14,5.66,0,0.0
27,734918.0,20130219,6.06,6.07,5.79,5.83,0.30142857142857143,0.2809999999999999,7.14,5.68,0,0.0
28,734919.0,20130220,5.75,5.8,5.62,5.79,0.2861818181818184,0.26899999999999996,7.14,5.68,0,0.0
29,734920.0,20130221,5.74,5.74,5.61,5.68,0.28454545454545477,0.23499999999999996,7.14,5.62,0,0.0
30,734921.0,20130222,5.65,5.97,5.65,5.8,0.31022727272727285,0.22299999999999995,7.14,5.61,0,0.0
31,734924.0,20130225,5.82,5.86,5.71,5.81,0.3142727272727273,0.22849999999999993,7.14,5.61,0,0.0
32,734925.0,20130226,5.76,6.07,5.68,5.98,0.2911168831168832,0.22299999999999995,7.14,5.61,0,0.0
33,734926.0,20130227,5.9,6.38,5.9,6.27,0.28966233766233773,0.22949999999999998,7.14,5.61,0,0.0
34,734927.0,20130228,6.25,6.25,6.04,6.2,0.2981558441558442,0.23949999999999996,7.14,5.61,0,0.0
35,734928.0,20130301,6.14,6.38,6.14,6.31,0.2967792207792209,0.22599999999999998,7.14,5.61,0,0.0
36,734931.0,20130304,6.24,6.26,6.0,6.03,0.3004545454545456,0.227,7.14,5.61,0,0.0
37,734932.0,20130305,6.0,6.14,5.96,6.09,0.3173344155844156,0.229,7.14,5.61,0,0.0
38,734933.0,20130306,6.08,6.26,6.05,6.23,0.31817532467532467,0.22999999999999998,7.14,5.61,0,0.0
39,734934.0,20130307,6.21,6.28,6.05,6.08,0.30818181818181817,0.22849999999999998,7.14,5.61,0,0.0
40,734935.0,20130308,6.07,6.2,6.0,6.02,0.30728571428571433,0.23199999999999998,7.14,5.61,0,0.0
41,734938.0,20130311,6.03,6.04,5.82,5.91,0.3058441558441558,0.23199999999999998,7.14,5.61,0,0.0
42,734939.0,20130312,5.89,5.96,5.75,5.85,0.27927272727272734,0.22749999999999995,7.14,5.61,0,0.0
43,734940.0,20130313,5.82,5.87,5.65,5.67,0.27818181818181825,0.22999999999999993,7.14,5.61,0,0.0
44,734941.0,20130314,5.66,5.74,5.61,5.69,0.28831818181818186,0.22999999999999993,7.14,5.61,0,0.0
45,734942.0,20130315,5.66,5.91,5.65,5.72,0.287,0.22299999999999995,7.14,5.61,0,0.0
46,734945.0,20130318,5.68,5.68,5.3,5.35,0.27766233766233767,0.22999999999999993,7.14,5.61,0,0.0
47,734946.0,20130319,5.35,5.43,5.1,5.27,0.2785714285714286,0.24399999999999994,7.14,5.3,0,0.0
48,734947.0,20130320,5.21,5.4,5.21,5.35,0.2810649350649351,0.24649999999999994,7.14,5.1,0,0.0
49,734948.0,20130321,5.38,5.47,5.34,5.44,0.2761818181818182,0.24699999999999997,7.14,5.1,0,0.0
50,734949.0,20130322,5.41,5.64,5.36,5.54,0.2736363636363636,0.24699999999999997,7.14,5.1,0,0.0
51,734952.0,20130325,5.51,5.57,5.4,5.53,0.2787272727272727,0.24499999999999997,7.14,5.1,0,0.0
52,734953.0,20130326,5.5,5.95,5.39,5.73,0.272,0.24599999999999994,7.14,5.1,0,0.0
53,734954.0,20130327,5.67,5.89,5.58,5.74,0.2772727272727273,0.25449999999999995,7.14,5.1,0,0.0
54,734955.0,20130328,5.66,5.86,5.55,5.68,0.27799999999999997,0.24599999999999994,7.14,5.1,0,0.0
55,734956.0,20130329,5.67,5.73,5.3,5.33,0.27872727272727266,0.251,7.14,5.1,0,0.0
56,734960.0,20130402,5.06,5.19,5.06,5.06,0.28163636363636363,0.2605,7.14,5.1,0,0.0
57,734961.0,20130403,4.83,4.97,4.82,4.87,0.27418181818181814,0.25400000000000006,7.14,5.06,0,0.0
58,734966.0,20130408,4.75,5.11,4.75,5.11,0.27145454545454545,0.25250000000000006,7.14,4.82,0,0.0
59,734967.0,20130409,5.09,5.19,5.06,5.12,0.2749090909090909,0.26000000000000006,7.14,4.75,0,0.0
60,734968.0,20130410,5.1,5.26,5.1,5.25,0.2736363636363636,0.25500000000000006,7.14,4.75,0,0.0
61,734969.0,20130411,5.23,5.26,5.13,5.18,0.27,0.25300000000000006,7.14,4.75,0,0.0
62,734970.0,20130412,5.17,5.34,5.15,5.28,0.25945454545454544,0.24850000000000008,7.14,4.75,0,0.0
63,734973.0,20130415,5.29,5.54,5.28,5.4,0.25345454545454543,0.24750000000000005,7.14,4.75,0,0.0
64,734974.0,20130416,5.31,5.39,5.13,5.25,0.24254545454545454,0.24950000000000006,6.8,4.75,0,0.0
65,734975.0,20130417,5.28,5.32,5.2,5.26,0.24054545454545456,0.25600000000000006,6.51,4.75,0,0.0
66,734976.0,20130418,5.28,5.46,5.28,5.34,0.23890909090909093,0.24900000000000005,6.51,4.75,0,0.0
67,734977.0,20130419,5.4,5.46,5.28,5.43,0.23745454545454542,0.23900000000000005,6.51,4.75,0,0.0
68,734980.0,20130422,5.37,5.54,5.36,5.5,0.23600000000000002,0.23150000000000004,6.51,4.75,0,0.0
69,734981.0,20130423,5.5,5.54,5.38,5.45,0.23418181818181816,0.231,6.51,4.75,0,0.0
70,734982.0,20130424,5.4,5.53,5.4,5.51,0.22836363636363635,0.2325,6.38,4.75,0,0.0
71,734983.0,20130425,5.46,5.57,5.32,5.46,0.2267272727272727,0.22500000000000003,6.38,4.75,0,0.0
72,734984.0,20130426,5.47,5.48,5.25,5.35,0.22727272727272727,0.22900000000000004,6.38,4.75,0,0.0
73,734990.0,20130502,5.22,5.45,5.22,5.4,0.22854545454545455,0.21250000000000005,6.38,4.75,0,0.0
74,734991.0,20130503,5.4,5.55,5.36,5.47,0.22836363636363638,0.20850000000000007,6.38,4.75,0,0.0
75,734994.0,20130506,5.47,5.56,5.45,5.51,0.2289090909090909,0.20250000000000004,6.38,4.75,0,0.0
76,734995.0,20130507,5.53,5.62,5.46,5.57,0.22727272727272727,0.18649999999999997,6.38,4.75,0,0.0
77,734996.0,20130508,5.59,5.62,5.47,5.6,0.22454545454545452,0.18799999999999994,6.38,4.75,0,0.0
78,734997.0,20130509,5.56,5.61,5.51,5.52,0.22436363636363632,0.188,6.38,4.75,0,0.0
79,734998.0,20130510,5.55,5.66,5.5,5.61,0.22218181818181817,0.175,6.38,5.06,0,0.0
80,735001.0,20130513,5.65,5.89,5.6,5.88,0.22018181818181817,0.17649999999999996,6.38,5.1,0,0.0
81,735002.0,20130514,5.87,5.91,5.79,5.84,0.2232727272727273,0.18299999999999997,6.38,5.13,0,0.0
82,735003.0,20130515,5.86,6.12,5.85,5.99,0.22363636363636366,0.18249999999999997,6.38,5.13,0,0.0
83,735004.0,20130516,5.99,6.18,5.92,5.98,0.22345454545454546,0.18650000000000003,6.38,5.13,0,0.0
84,735005.0,20130517,6.0,6.05,5.9,5.96,0.22490909090909092,0.18650000000000003,6.38,5.13,0,0.0
85,735008.0,20130520,5.98,6.0,5.86,5.94,0.2252727272727273,0.181,6.38,5.2,0,0.0
86,735009.0,20130521,5.98,6.13,5.86,6.06,0.222,0.182,6.38,5.22,0,0.0
87,735010.0,20130522,6.08,6.11,5.96,6.02,0.22418181818181818,0.18649999999999997,6.38,5.22,0,0.0
88,735011.0,20130523,6.03,6.03,5.9,5.93,0.21981818181818183,0.185,6.38,5.22,0,0.0
89,735012.0,20130524,5.91,6.0,5.89,5.93,0.21345454545454545,0.18250000000000002,6.38,5.22,0,0.0
90,735015.0,20130527,5.9,5.94,5.86,5.89,0.21163636363636365,0.18000000000000002,6.38,5.22,0,0.0
91,735016.0,20130528,5.92,6.06,5.86,5.96,0.20872727272727273,0.17750000000000005,6.28,5.22,0,0.0
92,735017.0,20130529,5.99,6.2,5.96,6.13,0.20763636363636365,0.175,6.28,5.22,0,0.0
93,735018.0,20130530,6.15,6.16,6.05,6.1,0.20872727272727273,0.1755,6.28,5.22,0,0.0
94,735019.0,20130531,6.11,6.13,6.02,6.04,0.20690909090909093,0.16949999999999998,6.28,5.36,0,0.0
95,735022.0,20130603,6.03,6.1,5.95,6.0,0.20472727272727276,0.16550000000000004,6.2,5.45,0,0.0
96,735023.0,20130604,6.01,6.01,5.8,5.83,0.20381818181818184,0.16750000000000004,6.2,5.46,0,0.0
97,735024.0,20130605,5.75,5.84,5.69,5.76,0.20363636363636362,0.17,6.2,5.47,0,0.0
98,735025.0,20130606,5.74,5.84,5.68,5.79,0.20254545454545453,0.16999999999999998,6.2,5.5,0,0.0
99,735026.0,20130607,5.78,5.87,5.6,5.68,0.20145454545454547,0.17299999999999996,6.2,5.5,0,0.0
100,735032.0,20130613,5.6,5.66,5.4,5.4,0.20400000000000001,0.17849999999999996,6.2,5.6,0,0.0
101,735033.0,20130614,5.39,5.55,5.39,5.43,0.20400000000000001,0.17699999999999996,6.2,5.4,0,0.0
102,735036.0,20130617,5.45,5.7,5.32,5.66,0.2,0.17899999999999996,6.2,5.39,0,0.0
103,735037.0,20130618,5.66,5.79,5.66,5.75,0.20090909090909093,0.18449999999999994,6.2,5.32,0,0.0
104,735038.0,20130619,5.74,5.84,5.62,5.78,0.1998181818181818,0.17799999999999994,6.2,5.32,0,0.0
