,date,date_str,open,high,low,close,long_wave,short_wave,long_high,short_low,state,key_prices
0,735570.0,20141203,35.27,42.32,35.27,42.32,7.049999999999997,7.049999999999997,42.32,35.27,0,0.0
1,735571.0,20141204,46.55,46.55,46.55,46.55,7.049999999999997,7.049999999999997,42.32,35.27,0,0.0
2,735572.0,20141205,51.21,51.21,51.21,51.21,5.287499999999998,4.699999999999998,46.55,35.27,0,0.0
3,735575.0,20141208,56.33,56.33,56.33,56.33,3.5249999999999986,4.229999999999999,51.21,35.27,0,0.0
4,735576.0,20141209,61.96,61.96,61.96,61.96,4.028571428571427,2.819999999999999,56.33,35.27,0,0.0
5,735577.0,20141210,68.16,68.16,58.0,64.88,3.02142857142857,4.229999999999999,61.96,35.27,0,0.0
6,735578.0,20141211,61.0,64.18,60.21,61.31,3.4657142857142844,4.540999999999999,68.16,35.27,0,0.0
7,735579.0,20141212,61.0,62.0,58.62,58.78,5.037857142857141,3.7629999999999995,68.16,35.27,0,0.0
8,735582.0,20141215,58.0,58.0,56.21,57.37,4.775714285714285,3.8659999999999997,68.16,35.27,0,0.0
9,735583.0,20141216,57.12,58.48,56.81,57.27,4.022321428571428,3.34,68.16,35.27,0,0.0
10,735584.0,20141217,56.97,56.97,54.02,54.31,3.260357142857142,4.925999999999998,68.16,35.27,0,0.0
11,735585.0,20141218,54.1,55.5,53.78,53.85,3.7228571428571415,4.720999999999998,68.16,35.27,0,0.0
12,735586.0,20141219,53.88,54.24,49.58,50.08,3.342142857142856,3.6319999999999992,68.16,35.27,0,0.0
13,735589.0,20141222,50.08,50.36,45.75,46.02,3.171428571428571,3.629999999999999,68.16,35.27,0,0.0
14,735590.0,20141223,46.3,50.2,46.3,48.45,5.023571428571428,3.155499999999999,68.16,35.27,0,0.0
15,735591.0,20141224,48.89,50.29,48.4,50.19,4.911071428571427,4.055499999999999,68.16,35.27,0,0.0
16,735592.0,20141225,50.2,50.2,48.18,49.05,4.097321428571428,3.7974999999999994,68.16,35.27,0,0.0
17,735593.0,20141226,49.0,49.88,48.42,48.94,3.2882142857142855,3.311,68.16,35.27,0,0.0
18,735596.0,20141229,48.48,48.48,46.8,47.25,3.5921428571428566,3.2664999999999997,68.16,35.27,0,0.0
19,735597.0,20141230,47.26,48.14,47.01,47.39,3.1485714285714286,2.998,68.16,35.27,0,0.0
20,735598.0,20141231,47.45,48.1,46.6,47.9,3.0482142857142853,2.7020000000000004,68.16,35.27,0,0.0
21,735603.0,20150105,47.53,47.7,46.61,47.05,3.7460714285714283,2.4245000000000005,68.16,45.75,0,0.0
22,735604.0,20150106,46.99,48.88,46.66,48.76,3.5332142857142856,2.4790000000000005,68.16,45.75,0,0.0
23,735605.0,20150107,48.33,48.49,47.5,47.64,3.171875,2.5900000000000007,68.16,45.75,0,0.0
24,735606.0,20150108,47.64,48.16,47.0,47.09,2.766607142857143,2.639500000000001,68.16,45.75,0,0.0
25,735607.0,20150109,47.01,47.86,46.85,46.88,2.9339285714285714,2.6975000000000007,68.16,45.75,0,0.0
26,735610.0,20150112,46.5,46.7,45.01,45.06,2.7182142857142857,2.240000000000001,68.16,45.75,0,0.0
27,735611.0,20150113,45.18,46.56,45.0,46.03,2.526785714285715,2.126000000000001,68.16,45.01,0,0.0
28,735612.0,20150114,45.63,46.15,45.26,45.4,4.647454545454544,2.035000000000001,68.16,45.0,0,0.0
29,735613.0,20150115,45.22,46.6,45.15,46.18,4.535454545454544,1.9900000000000009,68.16,45.0,0,0.0
30,735614.0,20150116,46.17,47.47,46.02,46.98,3.696590909090908,1.9790000000000014,68.16,45.0,0,0.0
31,735617.0,20150119,46.23,49.57,46.0,47.88,2.857727272727272,1.9040000000000012,68.16,45.0,0,0.0
32,735618.0,20150120,48.08,50.54,47.61,50.48,3.1698441558441552,1.9965000000000015,68.16,45.0,0,0.0
33,735619.0,20150121,50.8,52.25,49.8,50.51,2.7287012987012984,1.9100000000000013,68.16,45.0,0,0.0
34,735620.0,20150122,50.01,50.88,50.0,50.78,2.8066233766233766,1.8020000000000014,68.16,45.0,0,0.0
35,735621.0,20150123,51.0,51.0,49.08,49.1,3.5222207792207785,1.6510000000000011,68.16,45.0,0,0.0
