,date,date_str,open,high,low,close,long_wave,short_wave,long_high,short_low,state,key_prices
0,734872.0,20130104,6.61,6.66,6.52,6.59,0.14000000000000057,0.14000000000000057,6.66,6.52,0,0.0
1,734875.0,20130107,6.61,6.76,6.56,6.75,0.14000000000000057,0.14000000000000057,6.66,6.52,0,0.0
2,734876.0,20130108,6.74,6.9,6.67,6.8,0.15500000000000047,0.16000000000000045,6.76,6.52,0,0.0
3,734877.0,20130109,6.78,6.84,6.65,6.82,0.17750000000000044,0.17000000000000046,6.9,6.52,0,0.0
4,734878.0,20130110,6.82,6.89,6.73,6.81,0.1685714285714289,0.18000000000000024,6.9,6.52,0,0.0
5,734879.0,20130111,6.81,6.85,6.59,6.6,0.17142857142857157,0.16200000000000028,6.9,6.52,0,0.0
6,734882.0,20130114,6.58,6.82,6.57,6.79,0.1885714285714286,0.1740000000000002,6.9,6.52,0,0.0
7,734883.0,20130115,6.8,7.16,6.79,7.02,0.1721428571428574,0.1890000000000001,6.9,6.52,0,0.0
8,734884.0,20130116,6.95,7.24,6.84,7.18,0.1885714285714288,0.2080000000000001,7.16,6.52,0,0.0
9,734885.0,20130117,7.1,7.17,6.96,6.99,0.21035714285714308,0.23400000000000007,7.24,6.52,0,0.0
10,734886.0,20130118,7.1,7.23,7.07,7.1,0.22017857142857158,0.19050000000000028,7.24,6.52,0,0.0
11,734889.0,20130121,7.1,7.2,7.09,7.19,0.21357142857142872,0.19150000000000028,7.24,6.52,0,0.0
12,734890.0,20130122,7.18,7.27,7.07,7.14,0.21142857142857155,0.19700000000000023,7.24,6.52,0,0.0
13,734891.0,20130123,7.09,7.15,6.92,7.12,0.21571428571428575,0.20050000000000018,7.27,6.52,0,0.0
14,734892.0,20130124,7.14,7.19,6.82,6.89,0.18107142857142886,0.2075000000000001,7.27,6.52,0,0.0
15,734893.0,20130125,6.88,6.97,6.8,6.81,0.18928571428571456,0.20900000000000016,7.27,6.52,0,0.0
16,734896.0,20130128,6.8,7.12,6.79,7.12,0.19571428571428592,0.21050000000000013,7.27,6.52,0,0.0
17,734897.0,20130129,7.0,7.01,6.8,7.0,0.21053571428571446,0.22200000000000006,7.27,6.52,0,0.0
18,734898.0,20130130,6.91,6.96,6.78,6.81,0.20678571428571443,0.2235000000000001,7.27,6.52,0,0.0
19,734899.0,20130131,6.8,6.86,6.73,6.85,0.20892857142857152,0.22550000000000003,7.27,6.52,0,0.0
20,734900.0,20130201,6.84,6.89,6.81,6.86,0.21285714285714288,0.225,7.27,6.52,0,0.0
21,734903.0,20130204,6.85,6.89,6.72,6.76,0.1985714285714287,0.22199999999999998,7.27,6.56,0,0.0
