,date,date_str,open,high,low,close,long_wave,short_wave,long_high,short_low,state,key_prices
0,734872.0,20130104,6.75,6.77,6.4,6.42,0.3699999999999992,0.3699999999999992,6.77,6.4,0,0.0
1,734875.0,20130107,6.4,6.51,6.38,6.46,0.3699999999999992,0.3699999999999992,6.77,6.4,0,0.0
2,734876.0,20130108,6.47,6.54,6.37,6.54,0.3099999999999994,0.2899999999999994,6.77,6.38,0,0.0
3,734877.0,20130109,6.56,6.66,6.46,6.56,0.25999999999999956,0.2819999999999995,6.77,6.37,0,0.0
4,734878.0,20130110,6.61,6.63,6.48,6.57,0.2828571428571424,0.2479999999999997,6.77,6.37,0,0.0
5,734879.0,20130111,6.57,6.6,6.36,6.41,0.251428571428571,0.2869999999999995,6.77,6.37,0,0.0
6,734882.0,20130114,6.36,6.66,6.36,6.6,0.23285714285714246,0.27399999999999947,6.77,6.36,0,0.0
7,734883.0,20130115,6.63,6.87,6.55,6.84,0.2964285714285709,0.25099999999999956,6.77,6.36,0,0.0
8,734884.0,20130116,6.82,6.82,6.5,6.63,0.29285714285714237,0.2619999999999997,6.87,6.36,0,0.0
9,734885.0,20130117,6.58,6.58,6.38,6.42,0.2764285714285711,0.2569999999999998,6.87,6.36,0,0.0
10,734886.0,20130118,6.44,6.52,6.41,6.51,0.2535714285714283,0.30499999999999955,6.87,6.36,0,0.0
11,734889.0,20130121,6.5,6.57,6.44,6.57,0.2585714285714283,0.29199999999999954,6.87,6.36,0,0.0
12,734890.0,20130122,6.66,6.78,6.43,6.56,0.24142857142857116,0.25199999999999967,6.87,6.36,0,0.0
13,734891.0,20130123,6.48,6.49,6.29,6.43,0.23999999999999982,0.25699999999999973,6.87,6.36,0,0.0
14,734892.0,20130124,6.43,6.46,6.21,6.25,0.29892857142857093,0.23999999999999982,6.87,6.29,0,0.0
15,734893.0,20130125,6.25,6.29,6.18,6.23,0.29464285714285676,0.26449999999999974,6.87,6.21,0,0.0
16,734896.0,20130128,6.25,6.31,6.2,6.28,0.2639285714285711,0.2514999999999998,6.87,6.18,0,0.0
17,734897.0,20130129,6.29,6.32,6.24,6.26,0.23678571428571407,0.2304999999999998,6.87,6.18,0,0.0
18,734898.0,20130130,6.28,6.35,6.27,6.34,0.2439285714285712,0.22399999999999984,6.87,6.18,0,0.0
19,734899.0,20130131,6.35,6.36,6.23,6.28,0.2257142857142855,0.20949999999999988,6.87,6.18,0,0.0
20,734900.0,20130201,6.33,6.66,6.33,6.54,0.21249999999999983,0.19749999999999993,6.87,6.18,0,0.0
21,734903.0,20130204,6.55,6.55,6.36,6.41,0.2453571428571426,0.19549999999999995,6.87,6.18,0,0.0
22,734904.0,20130205,6.36,6.46,6.31,6.42,0.23892857142857118,0.19849999999999995,6.87,6.18,0,0.0
23,734905.0,20130206,6.46,6.48,6.36,6.38,0.22464285714285698,0.19749999999999995,6.87,6.18,0,0.0
24,734906.0,20130207,6.37,6.4,6.31,6.36,0.2103571428571427,0.19349999999999995,6.87,6.18,0,0.0
25,734907.0,20130208,6.38,6.44,6.31,6.44,0.21214285714285705,0.19050000000000003,6.87,6.18,0,0.0
26,734917.0,20130218,6.5,6.58,6.45,6.52,0.20357142857142851,0.1850000000000001,6.87,6.18,0,0.0
27,734918.0,20130219,6.53,6.57,6.4,6.43,0.19499999999999998,0.1765000000000001,6.87,6.18,0,0.0
28,734919.0,20130220,6.42,6.57,6.37,6.56,0.2772727272727269,0.1690000000000001,6.87,6.18,0,0.0
29,734920.0,20130221,6.53,6.56,6.4,6.5,0.2741818181818178,0.1630000000000001,6.87,6.18,0,0.0
30,734921.0,20130222,6.5,6.66,6.46,6.58,0.24527272727272698,0.16100000000000003,6.87,6.18,0,0.0
31,734924.0,20130225,6.6,6.71,6.53,6.6,0.22127272727272704,0.16550000000000006,6.87,6.18,0,0.0
32,734925.0,20130226,6.6,6.7,6.42,6.44,0.2321298701298699,0.16800000000000007,6.87,6.18,0,0.0
33,734926.0,20130227,6.46,6.48,6.02,6.13,0.21906493506493485,0.16450000000000004,6.87,6.18,0,0.0
34,734927.0,20130228,6.1,6.21,5.96,6.19,0.2139480519480518,0.17750000000000007,6.87,6.02,0,0.0
35,734928.0,20130301,6.18,6.18,6.08,6.13,0.24424675324675302,0.17750000000000007,6.87,5.96,0,0.0
36,734931.0,20130304,6.13,6.22,6.01,6.07,0.23849350649350629,0.17700000000000005,6.87,5.96,0,0.0
37,734932.0,20130305,6.06,6.12,6.01,6.11,0.2284285714285713,0.18200000000000008,6.87,5.96,0,0.0
38,734933.0,20130306,6.17,6.18,6.07,6.17,0.21557142857142847,0.18350000000000008,6.87,5.96,0,0.0
39,734934.0,20130307,6.17,6.19,6.11,6.18,0.2180259740259739,0.18500000000000005,6.87,5.96,0,0.0
40,734935.0,20130308,6.18,6.19,6.1,6.11,0.2087012987012986,0.18250000000000005,6.87,5.96,0,0.0
41,734938.0,20130311,6.09,6.12,6.04,6.09,0.20327272727272722,0.1705000000000001,6.87,5.96,0,0.0
